"date","age","cum.deaths","daily.deaths","code"
2020-05-12,"0-19",2,NA,"LA"
2020-05-12,"20-29",8,NA,"LA"
2020-05-12,"30-39",41,NA,"LA"
2020-05-12,"40-49",85,NA,"LA"
2020-05-12,"50-59",198,NA,"LA"
2020-05-12,"60-69",418,NA,"LA"
2020-05-12,"70+",1529,NA,"LA"
2020-05-13,"0-19",2,0,"LA"
2020-05-13,"20-29",8,0,"LA"
2020-05-13,"30-39",41,0,"LA"
2020-05-13,"40-49",87,2,"LA"
2020-05-13,"50-59",202,4,"LA"
2020-05-13,"60-69",424,6,"LA"
2020-05-13,"70+",1551,22,"LA"
2020-05-14,"0-19",2,0,"LA"
2020-05-14,"20-29",9,1,"LA"
2020-05-14,"30-39",41,0,"LA"
2020-05-14,"40-49",88,1,"LA"
2020-05-14,"50-59",206,4,"LA"
2020-05-14,"60-69",429,5,"LA"
2020-05-14,"70+",1576,25,"LA"
2020-05-15,"0-19",2,0,"LA"
2020-05-15,"20-29",9,0,"LA"
2020-05-15,"30-39",41,0,"LA"
2020-05-15,"40-49",90,2,"LA"
2020-05-15,"50-59",206,0,"LA"
2020-05-15,"60-69",436,7,"LA"
2020-05-15,"70+",1598,22,"LA"
2020-05-16,"0-19",2,0,"LA"
2020-05-16,"20-29",9,0,"LA"
2020-05-16,"30-39",42,1,"LA"
2020-05-16,"40-49",92,2,"LA"
2020-05-16,"50-59",209,3,"LA"
2020-05-16,"60-69",440,4,"LA"
2020-05-16,"70+",1619,21,"LA"
2020-05-17,"0-19",2,0,"LA"
2020-05-17,"20-29",9,0,"LA"
2020-05-17,"30-39",42,0,"LA"
2020-05-17,"40-49",92,0,"LA"
2020-05-17,"50-59",210,1,"LA"
2020-05-17,"60-69",442,2,"LA"
2020-05-17,"70+",1628,9,"LA"
2020-05-18,"0-19",2,0,"LA"
2020-05-18,"20-29",9,0,"LA"
2020-05-18,"30-39",43,1,"LA"
2020-05-18,"40-49",92,0,"LA"
2020-05-18,"50-59",213,3,"LA"
2020-05-18,"60-69",443,1,"LA"
2020-05-18,"70+",1638,10,"LA"
2020-05-19,"0-19",2,0,"LA"
2020-05-19,"20-29",9,0,"LA"
2020-05-19,"30-39",43,0,"LA"
2020-05-19,"40-49",93,1,"LA"
2020-05-19,"50-59",214,1,"LA"
2020-05-19,"60-69",448,5,"LA"
2020-05-19,"70+",1649,11,"LA"
2020-05-20,"0-19",2,0,"LA"
2020-05-20,"20-29",9,0,"LA"
2020-05-20,"30-39",44,1,"LA"
2020-05-20,"40-49",94,1,"LA"
2020-05-20,"50-59",218,4,"LA"
2020-05-20,"60-69",455,7,"LA"
2020-05-20,"70+",1663,14,"LA"
2020-05-21,"0-19",2,0,"LA"
2020-05-21,"20-29",9,0,"LA"
2020-05-21,"30-39",44,0,"LA"
2020-05-21,"40-49",94,0,"LA"
2020-05-21,"50-59",221,3,"LA"
2020-05-21,"60-69",460,5,"LA"
2020-05-21,"70+",1676,13,"LA"
2020-05-22,"0-19",2,0,"LA"
2020-05-22,"20-29",9,0,"LA"
2020-05-22,"30-39",45,1,"LA"
2020-05-22,"40-49",94,0,"LA"
2020-05-22,"50-59",224,3,"LA"
2020-05-22,"60-69",467,7,"LA"
2020-05-22,"70+",1704,28,"LA"
2020-05-23,"0-19",2,0,"LA"
2020-05-23,"20-29",9,0,"LA"
2020-05-23,"30-39",45,0,"LA"
2020-05-23,"40-49",96,2,"LA"
2020-05-23,"50-59",228,4,"LA"
2020-05-23,"60-69",470,3,"LA"
2020-05-23,"70+",1710,6,"LA"
2020-05-24,"0-19",2,0,"LA"
2020-05-24,"20-29",9,0,"LA"
2020-05-24,"30-39",45,0,"LA"
