"date","age","cum.deaths","daily.deaths","code"
2020-05-13,"80+",148,NA,"IA"
2020-05-13,"0-19",0,NA,"IA"
2020-05-13,"20-39",7,NA,"IA"
2020-05-13,"40-59",33,NA,"IA"
2020-05-13,"60-79",129,NA,"IA"
2020-05-14,"80+",158,10,"IA"
2020-05-14,"0-19",0,0,"IA"
2020-05-14,"20-39",7,0,"IA"
2020-05-14,"40-59",34,1,"IA"
2020-05-14,"60-79",136,7,"IA"
2020-05-15,"80+",161,3,"IA"
2020-05-15,"0-19",0,0,"IA"
2020-05-15,"20-39",7,0,"IA"
2020-05-15,"40-59",35,1,"IA"
2020-05-15,"60-79",142,6,"IA"
2020-05-16,"80+",163,2,"IA"
2020-05-16,"0-19",0,0,"IA"
2020-05-16,"20-39",7,0,"IA"
2020-05-16,"40-59",35,0,"IA"
2020-05-16,"60-79",145,3,"IA"
2020-05-17,"80+",164,1,"IA"
2020-05-17,"0-19",0,0,"IA"
2020-05-17,"20-39",7,0,"IA"
2020-05-17,"40-59",35,0,"IA"
2020-05-17,"60-79",148,3,"IA"
2020-05-18,"80+",170,6,"IA"
2020-05-18,"0-19",0,0,"IA"
2020-05-18,"20-39",7,0,"IA"
2020-05-18,"40-59",35,0,"IA"
2020-05-18,"60-79",148,0,"IA"
2020-05-19,"80+",176,6,"IA"
2020-05-19,"0-19",0,0,"IA"
2020-05-19,"20-39",8,1,"IA"
2020-05-19,"40-59",37,2,"IA"
2020-05-19,"60-79",152,4,"IA"
2020-05-20,"80+",176,0,"IA"
2020-05-20,"0-19",0,0,"IA"
2020-05-20,"20-39",8,0,"IA"
2020-05-20,"40-59",37,0,"IA"
2020-05-20,"60-79",158,6,"IA"
2020-05-21,"80+",192,16,"IA"
2020-05-21,"0-19",0,0,"IA"
2020-05-21,"20-39",8,0,"IA"
2020-05-21,"40-59",41,4,"IA"
2020-05-21,"60-79",168,10,"IA"
2020-05-22,"80+",202,10,"IA"
2020-05-22,"0-19",0,0,"IA"
2020-05-22,"20-39",9,1,"IA"
2020-05-22,"40-59",42,1,"IA"
2020-05-22,"60-79",173,5,"IA"
2020-05-23,"80+",209,7,"IA"
2020-05-23,"0-19",0,0,"IA"
2020-05-23,"20-39",9,0,"IA"
2020-05-23,"40-59",43,1,"IA"
2020-05-23,"60-79",179,6,"IA"
2020-05-24,"80+",213,4,"IA"
2020-05-24,"0-19",0,0,"IA"
2020-05-24,"20-39",9,0,"IA"
2020-05-24,"40-59",44,1,"IA"
2020-05-24,"60-79",183,4,"IA"
2020-05-25,"80+",216,3,"IA"
2020-05-25,"0-19",0,0,"IA"
2020-05-25,"20-39",9,0,"IA"
2020-05-25,"40-59",45,1,"IA"
2020-05-25,"60-79",185,2,"IA"
2020-05-26,"80+",224,8,"IA"
2020-05-26,"0-19",0,0,"IA"
2020-05-26,"20-39",10,1,"IA"
2020-05-26,"40-59",47,2,"IA"
2020-05-26,"60-79",193,8,"IA"
2020-05-27,"80+",225,1,"IA"
2020-05-27,"0-19",0,0,"IA"
2020-05-27,"20-39",10,0,"IA"
2020-05-27,"40-59",52,5,"IA"
2020-05-27,"60-79",198,5,"IA"
2020-05-28,"80+",238,13,"IA"
2020-05-28,"0-19",0,0,"IA"
2020-05-28,"20-39",10,0,"IA"
2020-05-28,"40-59",52,0,"IA"
2020-05-28,"60-79",199,1,"IA"
2020-05-29,"80+",246,8,"IA"
2020-05-29,"0-19",0,0,"IA"
2020-05-29,"20-39",10,0,"IA"
2020-05-29,"40-59",52,0,"IA"
2020-05-29,"60-79",207,8,"IA"
2020-05-30,"80+",250,4,"IA"
2020-05-30,"0-19",0,0,"IA"
2020-05-30,"20-39",11,1,"IA"
2020-05-30,"40-59",52,0,"IA"
2020-05-30,"60-79",209,2,"IA"
2020-05-31,"80+",251,1,"IA"
2020-05-31,"0-19",0,0,"IA"
2020-05-31,"20-39",11,0,"IA"
2020-05-31,"40-59",52,0,"IA"
2020-05-31,"60-79",211,2,"IA"
2020-06-01,"80+",260,9,"IA"
2020-06-01,"0-19",0,0,"IA"
2020-06-01,"20-39",11,0,"IA"
2020-06-01,"40-59",54,2,"IA"
2020-06-01,"60-79",221,10,"IA"
2020-06-02,"80+",269,9,"IA"
2020-06-02,"0-19",0,0,"IA"
2020-06-02,"20-39",11,0,"IA"
2020-06-02,"40-59",55,1,"IA"
2020-06-02,"60-79",221,0,"IA"
2020-06-03,"80+",270,1,"IA"
2020-06-03,"0-19",0,0,"IA"
2020-06-03,"20-39",11,0,"IA"
2020-06-03,"40-59",56,1,"IA"
2020-06-03,"60-79",232,11,"IA"
2020-06-04,"80+",273,3,"IA"
2020-06-04,"0-19",0,0,"IA"
2020-06-04,"20-39",12,1,"IA"
2020-06-04,"40-59",57,1,"IA"
2020-06-04,"60-79",235,3,"IA"
2020-06-05,"80+",279,6,"IA"
2020-06-05,"0-19",0,0,"IA"
2020-06-05,"20-39",12,0,"IA"
2020-06-05,"40-59",58,1,"IA"
2020-06-05,"60-79",240,5,"IA"
2020-06-06,"80+",282,3,"IA"
2020-06-06,"0-19",0,0,"IA"
2020-06-06,"20-39",12,0,"IA"
2020-06-06,"40-59",59,1,"IA"
