"date","code","age","cum.deaths","daily.deaths"
2020-05-13,"OK","0-4",0,NA
2020-05-13,"OK","20-34",4,NA
2020-05-13,"OK","35-49",6,NA
2020-05-13,"OK","5-19",0,NA
2020-05-13,"OK","50-64",48,NA
2020-05-13,"OK","65+",220,NA
2020-05-14,"OK","0-4",0,0
2020-05-14,"OK","20-34",4,0
2020-05-14,"OK","35-49",6,0
2020-05-14,"OK","5-19",0,0
2020-05-14,"OK","50-64",49,1
2020-05-14,"OK","65+",225,5
2020-05-15,"OK","0-4",0,0
2020-05-15,"OK","20-34",4,0
2020-05-15,"OK","35-49",6,0
2020-05-15,"OK","5-19",0,0
2020-05-15,"OK","50-64",49,0
2020-05-15,"OK","65+",226,1
2020-05-16,"OK","0-4",0,0
2020-05-16,"OK","20-34",4,0
2020-05-16,"OK","35-49",6,0
2020-05-16,"OK","5-19",0,0
2020-05-16,"OK","50-64",50,1
2020-05-16,"OK","65+",228,2
2020-05-17,"OK","0-4",0,0
2020-05-17,"OK","20-34",4,0
2020-05-17,"OK","35-49",6,0
2020-05-17,"OK","5-19",0,0
2020-05-17,"OK","50-64",50,0
2020-05-17,"OK","65+",228,0
2020-05-18,"OK","0-4",0,0
2020-05-18,"OK","20-34",4,0
2020-05-18,"OK","35-49",6,0
2020-05-18,"OK","5-19",0,0
2020-05-18,"OK","50-64",50,0
2020-05-18,"OK","65+",228,0
2020-05-19,"OK","0-4",0,0
2020-05-19,"OK","20-34",4,0
2020-05-19,"OK","35-49",6,0
2020-05-19,"OK","5-19",0,0
2020-05-19,"OK","50-64",50,0
2020-05-19,"OK","65+",234,6
2020-05-20,"OK","0-4",0,0
2020-05-20,"OK","20-34",4,0
2020-05-20,"OK","35-49",6,0
2020-05-20,"OK","5-19",0,0
2020-05-20,"OK","50-64",50,0
2020-05-20,"OK","65+",239,5
2020-05-21,"OK","0-4",0,0
2020-05-21,"OK","20-34",4,0
2020-05-21,"OK","35-49",6,0
2020-05-21,"OK","5-19",0,0
2020-05-21,"OK","50-64",51,1
2020-05-21,"OK","65+",243,4
2020-05-22,"OK","0-4",0,0
2020-05-22,"OK","20-34",4,0
2020-05-22,"OK","35-49",6,0
2020-05-22,"OK","5-19",0,0
2020-05-22,"OK","50-64",52,1
2020-05-22,"OK","65+",245,2
2020-05-23,"OK","0-4",0,0
2020-05-23,"OK","20-34",4,0
2020-05-23,"OK","35-49",6,0
