"age","cum.deaths","daily.deaths","code","date"
"0-4",0,NA,"MN",2020-05-21
"5-9",0,NA,"MN",2020-05-21
"10-14",0,NA,"MN",2020-05-21
"15-19",0,NA,"MN",2020-05-21
"20-29",0,NA,"MN",2020-05-21
"30-39",3,NA,"MN",2020-05-21
"40-49",8,NA,"MN",2020-05-21
"50-59",39,NA,"MN",2020-05-21
"60-69",89,NA,"MN",2020-05-21
"70-79",175,NA,"MN",2020-05-21
"80-89",272,NA,"MN",2020-05-21
"90-99",208,NA,"MN",2020-05-21
"100+",15,NA,"MN",2020-05-21
"0-4",0,0,"MN",2020-05-22
"0-4",0,0,"MN",2020-05-23
"0-4",0,0,"MN",2020-05-24
"0-4",0,0,"MN",2020-05-25
"0-4",0,0,"MN",2020-05-26
"0-4",0,0,"MN",2020-05-27
"5-9",0,0,"MN",2020-05-22
"5-9",0,0,"MN",2020-05-23
"5-9",0,0,"MN",2020-05-24
"5-9",0,0,"MN",2020-05-25
"5-9",0,0,"MN",2020-05-26
"5-9",0,0,"MN",2020-05-27
"10-14",0,0,"MN",2020-05-22
"10-14",0,0,"MN",2020-05-23
"10-14",0,0,"MN",2020-05-24
"10-14",0,0,"MN",2020-05-25
"10-14",0,0,"MN",2020-05-26
"10-14",0,0,"MN",2020-05-27
"15-19",0,0,"MN",2020-05-22
"15-19",0,0,"MN",2020-05-23
"15-19",0,0,"MN",2020-05-24
"15-19",0,0,"MN",2020-05-25
"15-19",0,0,"MN",2020-05-26
"15-19",0,0,"MN",2020-05-27
"20-29",0,0,"MN",2020-05-22
"20-29",0,0,"MN",2020-05-23
"20-29",0,0,"MN",2020-05-24
"20-29",0,0,"MN",2020-05-25
"20-29",0,0,"MN",2020-05-26
"20-29",0,0,"MN",2020-05-27
"30-39",3,0,"MN",2020-05-22
"30-39",3,0,"MN",2020-05-23
"30-39",3,0,"MN",2020-05-24
"30-39",3,0,"MN",2020-05-25
"30-39",3,0,"MN",2020-05-26
"30-39",3,0,"MN",2020-05-27
"40-49",8,0,"MN",2020-05-22
"40-49",8,0,"MN",2020-05-23
"40-49",8,0,"MN",2020-05-24
"40-49",8,0,"MN",2020-05-25
"40-49",8,0,"MN",2020-05-26
"40-49",8,0,"MN",2020-05-27
"50-59",41,2,"MN",2020-05-22
"50-59",41,0,"MN",2020-05-23
"50-59",42,1,"MN",2020-05-24
"50-59",43,1,"MN",2020-05-25
"50-59",44,1,"MN",2020-05-26
"50-59",46,2,"MN",2020-05-27
"60-69",93,4,"MN",2020-05-22
"60-69",94,1,"MN",2020-05-23
"60-69",96,2,"MN",2020-05-24
"60-69",97,1,"MN",2020-05-25
"60-69",99,2,"MN",2020-05-26
"60-69",103,4,"MN",2020-05-27
"70-79",180,5,"MN",2020-05-22
"70-79",181,1,"MN",2020-05-23
"70-79",183,2,"MN",2020-05-24
"70-79",185,2,"MN",2020-05-25
"70-79",187,2,"MN",2020-05-26
"70-79",192,5,"MN",2020-05-27
"80-89",284,12,"MN",2020-05-22
"80-89",288,4,"MN",2020-05-23
"80-89",295,7,"MN",2020-05-24
"80-89",300,5,"MN",2020-05-25
"80-89",307,7,"MN",2020-05-26
"80-89",319,12,"MN",2020-05-27
"90-99",216,8,"MN",2020-05-22
"90-99",219,3,"MN",2020-05-23
"90-99",223,4,"MN",2020-05-24
"90-99",226,3,"MN",2020-05-25
"90-99",231,5,"MN",2020-05-26
"90-99",240,9,"MN",2020-05-27
"100+",16,1,"MN",2020-05-22
"100+",16,0,"MN",2020-05-23
"100+",16,0,"MN",2020-05-24
"100+",16,0,"MN",2020-05-25
"100+",16,0,"MN",2020-05-26
"100+",17,1,"MN",2020-05-27
"0-4",0,0,"MN",2020-05-28
"5-9",0,0,"MN",2020-05-28
"10-14",0,0,"MN",2020-05-28
"15-19",0,0,"MN",2020-05-28
"20-29",0,0,"MN",2020-05-28
"30-39",6,3,"MN",2020-05-28
"40-49",10,2,"MN",2020-05-28
"50-59",47,1,"MN",2020-05-28
"60-69",110,7,"MN",2020-05-28
"70-79",195,3,"MN",2020-05-28
"80-89",331,12,"MN",2020-05-28
"90-99",248,8,"MN",2020-05-28
"100+",20,3,"MN",2020-05-28
"0-4",0,0,"MN",2020-05-29
"0-4",0,0,"MN",2020-05-30
"0-4",0,0,"MN",2020-05-31
"0-4",0,0,"MN",2020-06-01
"0-4",0,0,"MN",2020-06-02
"0-4",0,0,"MN",2020-06-03
"5-9",0,0,"MN",2020-05-29
"5-9",0,0,"MN",2020-05-30
"5-9",0,0,"MN",2020-05-31
"5-9",0,0,"MN",2020-06-01
"5-9",0,0,"MN",2020-06-02
"5-9",0,0,"MN",2020-06-03
"10-14",0,0,"MN",2020-05-29
"10-14",0,0,"MN",2020-05-30
"10-14",0,0,"MN",2020-05-31
"10-14",0,0,"MN",2020-06-01
"10-14",0,0,"MN",2020-06-02
"10-14",0,0,"MN",2020-06-03
"15-19",0,0,"MN",2020-05-29
"15-19",0,0,"MN",2020-05-30
"15-19",0,0,"MN",2020-05-31
"15-19",0,0,"MN",2020-06-01
"15-19",0,0,"MN",2020-06-02
"15-19",0,0,"MN",2020-06-03
"20-29",0,0,"MN",2020-05-29
"20-29",0,0,"MN",2020-05-30
"20-29",0,0,"MN",2020-05-31
"20-29",0,0,"MN",2020-06-01
"20-29",0,0,"MN",2020-06-02
"20-29",0,0,"MN",2020-06-03
"30-39",6,0,"MN",2020-05-29
"30-39",6,0,"MN",2020-05-30
"30-39",6,0,"MN",2020-05-31
"30-39",6,0,"MN",2020-06-01
"30-39",6,0,"MN",2020-06-02
"30-39",6,0,"MN",2020-06-03
"40-49",10,0,"MN",2020-05-29
"40-49",10,0,"MN",2020-05-30
"40-49",10,0,"MN",2020-05-31
"40-49",10,0,"MN",2020-06-01
"40-49",10,0,"MN",2020-06-02
"40-49",10,0,"MN",2020-06-03
"50-59",47,0,"MN",2020-05-29
"50-59",48,1,"MN",2020-05-30
"50-59",48,0,"MN",2020-05-31
"50-59",48,0,"MN",2020-06-01
"50-59",48,0,"MN",2020-06-02
"50-59",48,0,"MN",2020-06-03
"60-69",113,3,"MN",2020-05-29
"60-69",116,3,"MN",2020-05-30
"60-69",117,1,"MN",2020-05-31
"60-69",117,0,"MN",2020-06-01
"60-69",119,2,"MN",2020-06-02
"60-69",120,1,"MN",2020-06-03
"70-79",200,5,"MN",2020-05-29
"70-79",205,5,"MN",2020-05-30
"70-79",208,3,"MN",2020-05-31
"70-79",210,2,"MN",2020-06-01
"70-79",214,4,"MN",2020-06-02
"70-79",217,3,"MN",2020-06-03
"80-89",342,11,"MN",2020-05-29
"80-89",353,11,"MN",2020-05-30
"80-89",358,5,"MN",2020-05-31
"80-89",362,4,"MN",2020-06-01
"80-89",370,8,"MN",2020-06-02
"80-89",376,6,"MN",2020-06-03
"90-99",255,7,"MN",2020-05-29
"90-99",263,8,"MN",2020-05-30
"90-99",267,4,"MN",2020-05-31
"90-99",270,3,"MN",2020-06-01
"90-99",276,6,"MN",2020-06-02
"90-99",280,4,"MN",2020-06-03
"100+",21,1,"MN",2020-05-29
"100+",22,1,"MN",2020-05-30
