"date","code","age","cum.deaths","daily.deaths"
2020-06-09,"ND","40-49",3,0
2020-06-09,"ND","50-59",2,0
2020-06-09,"ND","60-69",6,0
2020-06-09,"ND","70-79",15,0
2020-06-09,"ND","80+",46,0
2020-06-10,"ND","0-9",0,0
2020-06-10,"ND","10-19",0,0
2020-06-10,"ND","20-29",0,0
2020-06-10,"ND","30-39",0,0
2020-06-10,"ND","40-49",3,0
2020-06-10,"ND","50-59",2,0
2020-06-10,"ND","60-69",6,0
2020-06-10,"ND","70-79",15,0
2020-06-10,"ND","80+",47,1
2020-06-11,"ND","0-9",0,0
2020-06-11,"ND","10-19",0,0
2020-06-11,"ND","20-29",0,0
2020-06-11,"ND","30-39",0,0
2020-06-11,"ND","40-49",3,0
2020-06-11,"ND","50-59",2,0
2020-06-11,"ND","60-69",6,0
2020-06-11,"ND","70-79",16,1
2020-06-11,"ND","80+",47,0
2020-06-12,"ND","0-9",0,0
2020-06-12,"ND","10-19",0,0
2020-06-12,"ND","20-29",0,0
2020-06-12,"ND","30-39",0,0
2020-06-12,"ND","40-49",3,0
2020-06-12,"ND","50-59",2,0
2020-06-12,"ND","60-69",6,0
2020-06-12,"ND","70-79",16,0
2020-06-12,"ND","80+",47,0
2020-06-13,"ND","0-9",0,0
2020-06-13,"ND","10-19",0,0
2020-06-13,"ND","20-29",0,0
2020-06-13,"ND","30-39",0,0
2020-06-13,"ND","40-49",3,0
2020-06-13,"ND","50-59",2,0
2020-06-13,"ND","60-69",6,0
2020-06-13,"ND","70-79",16,0
2020-06-13,"ND","80+",47,0
2020-06-14,"ND","0-9",0,0
2020-06-14,"ND","10-19",0,0
2020-06-14,"ND","20-29",0,0
2020-06-14,"ND","30-39",0,0
2020-06-14,"ND","40-49",3,0
2020-06-14,"ND","50-59",2,0
2020-06-14,"ND","60-69",6,0
2020-06-14,"ND","70-79",16,0
2020-06-14,"ND","80+",47,0
2020-06-15,"ND","0-9",0,0
2020-06-15,"ND","10-19",0,0
2020-06-15,"ND","20-29",0,0
2020-06-15,"ND","30-39",0,0
2020-06-15,"ND","40-49",3,0
2020-06-15,"ND","50-59",2,0
2020-06-15,"ND","60-69",6,0
2020-06-15,"ND","70-79",16,0
2020-06-15,"ND","80+",47,0
2020-06-16,"ND","0-9",0,0
2020-06-16,"ND","10-19",0,0
2020-06-16,"ND","20-29",0,0
2020-06-16,"ND","30-39",0,0
2020-06-16,"ND","40-49",3,0
2020-06-16,"ND","50-59",2,0
2020-06-16,"ND","60-69",6,0
2020-06-16,"ND","70-79",16,0
2020-06-16,"ND","80+",47,0
2020-06-17,"ND","0-9",0,0
2020-06-17,"ND","10-19",0,0
2020-06-17,"ND","20-29",0,0
2020-06-17,"ND","30-39",0,0
2020-06-17,"ND","40-49",3,0
2020-06-17,"ND","50-59",2,0
2020-06-17,"ND","60-69",6,0
2020-06-17,"ND","70-79",16,0
2020-06-17,"ND","80+",47,0
2020-06-18,"ND","0-9",0,0
2020-06-18,"ND","10-19",0,0
2020-06-18,"ND","20-29",0,0
2020-06-18,"ND","30-39",0,0
2020-06-18,"ND","40-49",3,0
2020-06-18,"ND","50-59",2,0
2020-06-18,"ND","60-69",7,1
2020-06-18,"ND","70-79",16,0
2020-06-18,"ND","80+",47,0
2020-06-19,"ND","0-9",0,0
2020-06-19,"ND","10-19",0,0
2020-06-19,"ND","20-29",0,0
2020-06-19,"ND","30-39",0,0
2020-06-19,"ND","40-49",3,0
2020-06-19,"ND","50-59",2,0
2020-06-19,"ND","60-69",7,0
2020-06-19,"ND","70-79",16,0
2020-06-19,"ND","80+",48,1
2020-06-20,"ND","0-9",0,0
2020-06-20,"ND","10-19",0,0
2020-06-20,"ND","20-29",0,0
2020-06-20,"ND","30-39",0,0
2020-06-20,"ND","40-49",3,0
2020-06-20,"ND","50-59",2,0
2020-06-20,"ND","60-69",7,0
2020-06-20,"ND","70-79",16,0
2020-06-20,"ND","80+",48,0
2020-06-21,"ND","0-9",0,0
2020-06-21,"ND","10-19",0,0
2020-06-21,"ND","20-29",0,0
2020-06-21,"ND","30-39",0,0
2020-06-21,"ND","40-49",3,0
2020-06-21,"ND","50-59",2,0
2020-06-21,"ND","60-69",8,1
2020-06-21,"ND","70-79",16,0
2020-06-21,"ND","80+",48,0
2020-06-22,"ND","0-9",0,0
2020-06-22,"ND","10-19",0,0
2020-06-22,"ND","20-29",0,0
2020-06-22,"ND","30-39",0,0
2020-06-22,"ND","40-49",3,0
2020-06-22,"ND","50-59",2,0
2020-06-22,"ND","60-69",8,0
2020-06-22,"ND","70-79",16,0
2020-06-22,"ND","80+",48,0
2020-06-23,"ND","0-9",0,0
2020-06-23,"ND","10-19",0,0
2020-06-23,"ND","20-29",0,0
2020-06-23,"ND","30-39",0,0
2020-06-23,"ND","40-49",4,1
2020-06-23,"ND","50-59",2,0
2020-06-23,"ND","60-69",8,0
2020-06-23,"ND","70-79",16,0
2020-06-23,"ND","80+",48,0
2020-06-24,"ND","0-9",0,0
2020-06-24,"ND","10-19",0,0
2020-06-24,"ND","20-29",0,0
2020-06-24,"ND","30-39",0,0
2020-06-24,"ND","40-49",4,0
2020-06-24,"ND","50-59",2,0
2020-06-24,"ND","60-69",8,0
2020-06-24,"ND","70-79",16,0
2020-06-24,"ND","80+",48,0
2020-06-25,"ND","0-9",0,0
2020-06-25,"ND","10-19",0,0
2020-06-25,"ND","20-29",0,0
2020-06-25,"ND","30-39",0,0
2020-06-25,"ND","40-49",4,0
2020-06-25,"ND","50-59",2,0
2020-06-25,"ND","60-69",8,0
2020-06-25,"ND","70-79",16,0
2020-06-25,"ND","80+",48,0
2020-06-26,"ND","0-9",0,0
2020-06-26,"ND","10-19",0,0
2020-06-26,"ND","20-29",0,0
2020-06-26,"ND","30-39",0,0
2020-06-26,"ND","40-49",4,0
2020-06-26,"ND","50-59",2,0
2020-06-26,"ND","60-69",8,0
2020-06-26,"ND","70-79",16,0
2020-06-26,"ND","80+",48,0
2020-06-27,"ND","0-9",0,0
2020-06-27,"ND","10-19",0,0
2020-06-27,"ND","20-29",0,0
2020-06-27,"ND","30-39",0,0
2020-06-27,"ND","40-49",4,0
2020-06-27,"ND","50-59",2,0
2020-06-27,"ND","60-69",8,0
2020-06-27,"ND","70-79",16,0
2020-06-27,"ND","80+",48,0
2020-06-28,"ND","0-9",0,0
2020-06-28,"ND","10-19",0,0
2020-06-28,"ND","20-29",0,0
2020-06-28,"ND","30-39",0,0
2020-06-28,"ND","40-49",4,0
2020-06-28,"ND","50-59",2,0
2020-06-28,"ND","60-69",8,0
2020-06-28,"ND","70-79",16,0
2020-06-28,"ND","80+",49,1
2020-06-29,"ND","0-9",0,0
2020-06-29,"ND","10-19",0,0
2020-06-29,"ND","20-29",0,0
2020-06-29,"ND","30-39",0,0
2020-06-29,"ND","40-49",4,0
2020-06-29,"ND","50-59",2,0
2020-06-29,"ND","60-69",8,0
2020-06-29,"ND","70-79",16,0
2020-06-29,"ND","80+",49,0
2020-06-30,"ND","0-9",0,0
2020-06-30,"ND","10-19",0,0
2020-06-30,"ND","20-29",0,0
2020-06-30,"ND","30-39",0,0
2020-06-30,"ND","40-49",4,0
2020-06-30,"ND","50-59",2,0
2020-06-30,"ND","60-69",8,0
2020-06-30,"ND","70-79",16,0
2020-06-30,"ND","80+",49,0
2020-07-01,"ND","0-9",0,0
2020-07-01,"ND","10-19",0,0
2020-07-01,"ND","20-29",0,0
2020-07-01,"ND","30-39",0,0
2020-07-01,"ND","40-49",4,0
2020-07-01,"ND","50-59",2,0
2020-07-01,"ND","60-69",8,0
2020-07-01,"ND","70-79",16,0
2020-07-01,"ND","80+",50,1
2020-07-02,"ND","0-9",0,0
2020-07-02,"ND","10-19",0,0
2020-07-02,"ND","20-29",0,0
2020-07-02,"ND","30-39",0,0
2020-07-02,"ND","40-49",4,0
2020-07-02,"ND","50-59",2,0
2020-07-02,"ND","60-69",8,0
2020-07-02,"ND","70-79",16,0
2020-07-02,"ND","80+",50,0
2020-07-03,"ND","0-9",0,0
2020-07-03,"ND","10-19",0,0
2020-07-03,"ND","20-29",0,0
2020-07-03,"ND","30-39",0,0
2020-07-03,"ND","40-49",4,0
2020-07-03,"ND","50-59",2,0
2020-07-03,"ND","60-69",8,0
2020-07-03,"ND","70-79",16,0
2020-07-03,"ND","80+",50,0
2020-07-04,"ND","0-9",0,0
2020-07-04,"ND","10-19",0,0
2020-07-04,"ND","20-29",0,0
2020-07-04,"ND","30-39",0,0
2020-07-04,"ND","40-49",4,0
2020-07-04,"ND","50-59",2,0
2020-07-04,"ND","60-69",8,0
2020-07-04,"ND","70-79",16,0
2020-07-04,"ND","80+",50,0
2020-07-05,"ND","0-9",0,0
2020-07-05,"ND","10-19",0,0
2020-07-05,"ND","20-29",0,0
2020-07-05,"ND","30-39",0,0
2020-07-05,"ND","40-49",4,0
2020-07-05,"ND","50-59",2,0
2020-07-05,"ND","60-69",8,0
2020-07-05,"ND","70-79",16,0
2020-07-05,"ND","80+",50,0
2020-07-06,"ND","0-9",0,0
2020-07-06,"ND","10-19",0,0
2020-07-06,"ND","20-29",0,0
2020-07-06,"ND","30-39",0,0
2020-07-06,"ND","40-49",4,0
2020-07-06,"ND","50-59",2,0
2020-07-06,"ND","60-69",8,0
2020-07-06,"ND","70-79",16,0
2020-07-06,"ND","80+",50,0
2020-07-07,"ND","0-9",0,0
2020-07-07,"ND","10-19",0,0
2020-07-07,"ND","20-29",0,0
2020-07-07,"ND","30-39",0,0
2020-07-07,"ND","40-49",4,0
2020-07-07,"ND","50-59",3,1
2020-07-07,"ND","60-69",8,0
2020-07-07,"ND","70-79",17,1
2020-07-07,"ND","80+",52,2
2020-07-08,"ND","0-9",0,0
2020-07-08,"ND","10-19",0,0
2020-07-08,"ND","20-29",0,0
2020-07-08,"ND","30-39",0,0
2020-07-08,"ND","40-49",4,0
2020-07-08,"ND","50-59",3,0
2020-07-08,"ND","60-69",8,0
2020-07-08,"ND","70-79",17,0
2020-07-08,"ND","80+",53,1
2020-07-09,"ND","0-9",0,0
2020-07-09,"ND","10-19",0,0
2020-07-09,"ND","20-29",0,0
2020-07-09,"ND","30-39",0,0
2020-07-09,"ND","40-49",4,0
2020-07-09,"ND","50-59",3,0
2020-07-09,"ND","60-69",8,0
2020-07-09,"ND","70-79",17,0
2020-07-09,"ND","80+",53,0
2020-07-10,"ND","0-9",0,0
2020-07-10,"ND","10-19",0,0
2020-07-10,"ND","20-29",0,0
2020-07-10,"ND","30-39",0,0
2020-07-10,"ND","40-49",4,0
2020-07-10,"ND","50-59",3,0
2020-07-10,"ND","60-69",8,0
2020-07-10,"ND","70-79",17,0
2020-07-10,"ND","80+",53,0
2020-07-11,"ND","0-9",0,0
2020-07-11,"ND","10-19",0,0
2020-07-11,"ND","20-29",0,0
2020-07-11,"ND","30-39",0,0
2020-07-11,"ND","40-49",4,0
2020-07-11,"ND","50-59",3,0
2020-07-11,"ND","60-69",8,0
2020-07-11,"ND","70-79",17,0
2020-07-11,"ND","80+",55,2
2020-07-12,"ND","0-9",0,0
2020-07-12,"ND","10-19",0,0
2020-07-12,"ND","20-29",0,0
2020-07-12,"ND","30-39",0,0
2020-07-12,"ND","40-49",4,0
2020-07-12,"ND","50-59",3,0
2020-07-12,"ND","60-69",8,0
2020-07-12,"ND","70-79",17,0
2020-07-12,"ND","80+",55,0
2020-07-13,"ND","0-9",0,0
2020-07-13,"ND","10-19",0,0
2020-07-13,"ND","20-29",0,0
2020-07-13,"ND","30-39",0,0
2020-07-13,"ND","40-49",4,0
2020-07-13,"ND","50-59",3,0
2020-07-13,"ND","60-69",8,0
2020-07-13,"ND","70-79",17,0
2020-07-13,"ND","80+",55,0
2020-07-14,"ND","0-9",0,0
2020-07-14,"ND","10-19",0,0
2020-07-14,"ND","20-29",0,0
2020-07-14,"ND","30-39",0,0
2020-07-14,"ND","40-49",4,0
2020-07-14,"ND","50-59",3,0
2020-07-14,"ND","60-69",8,0
2020-07-14,"ND","70-79",17,0
2020-07-14,"ND","80+",56,1
2020-07-15,"ND","0-9",0,0
2020-07-15,"ND","10-19",0,0
2020-07-15,"ND","20-29",0,0
2020-07-15,"ND","30-39",0,0
2020-07-15,"ND","40-49",4,0
2020-07-15,"ND","50-59",3,0
2020-07-15,"ND","60-69",8,0
2020-07-15,"ND","70-79",17,0
2020-07-15,"ND","80+",56,0
2020-07-16,"ND","0-9",0,0
2020-07-16,"ND","10-19",0,0
2020-07-16,"ND","20-29",0,0
2020-07-16,"ND","30-39",0,0
2020-07-16,"ND","40-49",4,0
2020-07-16,"ND","50-59",3,0
2020-07-16,"ND","60-69",9,1
2020-07-16,"ND","70-79",17,0
2020-07-16,"ND","80+",56,0
2020-07-17,"ND","0-9",0,0
2020-07-17,"ND","10-19",0,0
2020-07-17,"ND","20-29",0,0
2020-07-17,"ND","30-39",0,0
2020-07-17,"ND","40-49",4,0
2020-07-17,"ND","50-59",3,0
2020-07-17,"ND","60-69",9,0
2020-07-17,"ND","70-79",17,0
2020-07-17,"ND","80+",57,1
2020-07-18,"ND","0-9",0,0
2020-07-18,"ND","10-19",0,0
2020-07-18,"ND","20-29",0,0
2020-07-18,"ND","30-39",0,0
2020-07-18,"ND","40-49",4,0
2020-07-18,"ND","50-59",3,0
2020-07-18,"ND","60-69",9,0
2020-07-18,"ND","70-79",17,0
2020-07-18,"ND","80+",57,0
2020-07-19,"ND","0-9",0,0
2020-07-19,"ND","10-19",0,0
2020-07-19,"ND","20-29",0,0
2020-07-19,"ND","30-39",1,1
2020-07-19,"ND","40-49",4,0
2020-07-19,"ND","50-59",3,0
2020-07-19,"ND","60-69",9,0
2020-07-19,"ND","70-79",17,0
2020-07-19,"ND","80+",58,1
2020-07-20,"ND","0-9",0,0
2020-07-20,"ND","10-19",0,0
2020-07-20,"ND","20-29",0,0
2020-07-20,"ND","30-39",1,0
2020-07-20,"ND","40-49",4,0
2020-07-20,"ND","50-59",3,0
2020-07-20,"ND","60-69",9,0
2020-07-20,"ND","70-79",18,1
2020-07-20,"ND","80+",58,0
2020-07-21,"ND","0-9",0,0
2020-07-21,"ND","10-19",0,0
2020-07-21,"ND","20-29",0,0
2020-07-21,"ND","30-39",1,0
2020-07-21,"ND","40-49",4,0
2020-07-21,"ND","50-59",3,0
2020-07-21,"ND","60-69",9,0
2020-07-21,"ND","70-79",18,0
2020-07-21,"ND","80+",58,0
2020-07-22,"ND","0-9",0,0
2020-07-22,"ND","10-19",0,0
2020-07-22,"ND","20-29",0,0
2020-07-22,"ND","30-39",1,0
2020-07-22,"ND","40-49",4,0
2020-07-22,"ND","50-59",3,0
2020-07-22,"ND","60-69",9,0
2020-07-22,"ND","70-79",19,1
2020-07-22,"ND","80+",60,2
2020-07-23,"ND","0-9",0,0
2020-07-23,"ND","10-19",0,0
2020-07-23,"ND","20-29",0,0
2020-07-23,"ND","30-39",1,0
2020-07-23,"ND","40-49",4,0
2020-07-23,"ND","50-59",3,0
2020-07-23,"ND","60-69",9,0
2020-07-23,"ND","70-79",20,1
2020-07-23,"ND","80+",60,0
2020-07-24,"ND","0-9",0,0
2020-07-24,"ND","10-19",0,0
2020-07-24,"ND","20-29",0,0
2020-07-24,"ND","30-39",1,0
2020-07-24,"ND","40-49",4,0
2020-07-24,"ND","50-59",4,1
2020-07-24,"ND","60-69",9,0
2020-07-24,"ND","70-79",20,0
2020-07-24,"ND","80+",61,1
2020-07-25,"ND","0-9",0,0
2020-07-25,"ND","10-19",0,0
2020-07-25,"ND","20-29",0,0
2020-07-25,"ND","30-39",1,0
2020-07-25,"ND","40-49",4,0
2020-07-25,"ND","50-59",4,0
2020-07-25,"ND","60-69",9,0
2020-07-25,"ND","70-79",20,0
2020-07-25,"ND","80+",61,0
2020-07-26,"ND","0-9",0,0
2020-07-26,"ND","10-19",0,0
2020-07-26,"ND","20-29",0,0
2020-07-26,"ND","30-39",1,0
2020-07-26,"ND","40-49",4,0
2020-07-26,"ND","50-59",4,0
2020-07-26,"ND","60-69",9,0
2020-07-26,"ND","70-79",20,0
2020-07-26,"ND","80+",61,0
2020-07-27,"ND","0-9",0,0
2020-07-27,"ND","10-19",0,0
2020-07-27,"ND","20-29",0,0
2020-07-27,"ND","30-39",1,0
2020-07-27,"ND","40-49",4,0
2020-07-27,"ND","50-59",4,0
2020-07-27,"ND","60-69",9,0
2020-07-27,"ND","70-79",20,0
2020-07-27,"ND","80+",61,0
2020-07-28,"ND","0-9",0,0
2020-07-28,"ND","10-19",0,0
2020-07-28,"ND","20-29",1,1
2020-07-28,"ND","30-39",1,0
2020-07-28,"ND","40-49",4,0
2020-07-28,"ND","50-59",4,0
2020-07-28,"ND","60-69",9,0
2020-07-28,"ND","70-79",20,0
2020-07-28,"ND","80+",61,0
2020-07-29,"ND","0-9",0,0
2020-07-29,"ND","10-19",0,0
2020-07-29,"ND","20-29",1,0
2020-07-29,"ND","30-39",1,0
2020-07-29,"ND","40-49",4,0
2020-07-29,"ND","50-59",4,0
2020-07-29,"ND","60-69",9,0
2020-07-29,"ND","70-79",20,0
2020-07-29,"ND","80+",63,2
2020-07-30,"ND","0-9",0,0
2020-07-30,"ND","10-19",0,0
2020-07-30,"ND","20-29",1,0
2020-07-30,"ND","30-39",1,0
2020-07-30,"ND","40-49",4,0
2020-07-30,"ND","50-59",4,0
2020-07-30,"ND","60-69",9,0
2020-07-30,"ND","70-79",20,0
2020-07-30,"ND","80+",64,1
2020-07-31,"ND","0-9",0,0
2020-07-31,"ND","10-19",0,0
2020-07-31,"ND","20-29",1,0
2020-07-31,"ND","30-39",1,0
2020-07-31,"ND","40-49",4,0
2020-07-31,"ND","50-59",4,0
2020-07-31,"ND","60-69",9,0
2020-07-31,"ND","70-79",20,0
2020-07-31,"ND","80+",64,0
2020-08-01,"ND","0-9",0,0
2020-08-01,"ND","10-19",0,0
2020-08-01,"ND","20-29",1,0
2020-08-01,"ND","30-39",1,0
2020-08-01,"ND","40-49",4,0
2020-08-01,"ND","50-59",4,0
2020-08-01,"ND","60-69",9,0
2020-08-01,"ND","70-79",20,0
2020-08-01,"ND","80+",64,0
2020-08-02,"ND","0-9",0,0
2020-08-02,"ND","10-19",0,0
2020-08-02,"ND","20-29",1,0
2020-08-02,"ND","30-39",1,0
2020-08-02,"ND","40-49",4,0
2020-08-02,"ND","50-59",4,0
2020-08-02,"ND","60-69",9,0
2020-08-02,"ND","70-79",20,0
2020-08-02,"ND","80+",64,0
2020-08-03,"ND","0-9",0,0
2020-08-03,"ND","10-19",0,0
2020-08-03,"ND","20-29",1,0
2020-08-03,"ND","30-39",1,0
2020-08-03,"ND","40-49",4,0
2020-08-03,"ND","50-59",4,0
2020-08-03,"ND","60-69",9,0
2020-08-03,"ND","70-79",20,0
2020-08-03,"ND","80+",64,0
