"date","age","cum.deaths","daily.deaths","code"
2020-05-13,"0-19",0,NA,"ID"
2020-05-13,"20-29",0,NA,"ID"
2020-05-13,"30-39",0,NA,"ID"
2020-05-13,"40-49",0,NA,"ID"
2020-05-13,"50-59",2,NA,"ID"
2020-05-13,"60-69",9,NA,"ID"
2020-05-13,"70-79",13,NA,"ID"
2020-05-13,"80+",45,NA,"ID"
2020-05-14,"0-19",0,0,"ID"
2020-05-14,"20-29",0,0,"ID"
2020-05-14,"30-39",0,0,"ID"
2020-05-14,"40-49",0,0,"ID"
2020-05-14,"50-59",2,0,"ID"
2020-05-14,"60-69",9,0,"ID"
2020-05-14,"70-79",13,0,"ID"
2020-05-14,"80+",45,0,"ID"
2020-05-15,"0-19",0,0,"ID"
2020-05-15,"20-29",0,0,"ID"
2020-05-15,"30-39",0,0,"ID"
2020-05-15,"40-49",0,0,"ID"
2020-05-15,"50-59",2,0,"ID"
2020-05-15,"60-69",9,0,"ID"
2020-05-15,"70-79",15,2,"ID"
2020-05-15,"80+",46,1,"ID"
2020-05-16,"0-19",0,0,"ID"
2020-05-16,"20-29",0,0,"ID"
2020-05-16,"30-39",0,0,"ID"
2020-05-16,"40-49",0,0,"ID"
2020-05-16,"50-59",2,0,"ID"
2020-05-16,"60-69",9,0,"ID"
2020-05-16,"70-79",15,0,"ID"
2020-05-16,"80+",47,1,"ID"
2020-05-17,"0-19",0,0,"ID"
2020-05-17,"20-29",0,0,"ID"
2020-05-17,"30-39",0,0,"ID"
2020-05-17,"40-49",0,0,"ID"
2020-05-17,"50-59",2,0,"ID"
2020-05-17,"60-69",9,0,"ID"
2020-05-17,"70-79",15,0,"ID"
2020-05-17,"80+",47,0,"ID"
2020-05-18,"0-19",0,0,"ID"
2020-05-18,"20-29",0,0,"ID"
2020-05-18,"30-39",0,0,"ID"
2020-05-18,"40-49",0,0,"ID"
2020-05-18,"50-59",2,0,"ID"
2020-05-18,"60-69",9,0,"ID"
2020-05-18,"70-79",15,0,"ID"
2020-05-18,"80+",47,0,"ID"
2020-05-19,"0-19",0,0,"ID"
2020-05-19,"20-29",0,0,"ID"
2020-05-19,"30-39",0,0,"ID"
2020-05-19,"40-49",0,0,"ID"
2020-05-19,"50-59",2,0,"ID"
2020-05-19,"60-69",9,0,"ID"
2020-05-19,"70-79",15,0,"ID"
2020-05-19,"80+",47,0,"ID"
2020-05-20,"0-19",0,0,"ID"
2020-05-20,"20-29",0,0,"ID"
2020-05-20,"30-39",0,0,"ID"
2020-05-20,"40-49",0,0,"ID"
2020-05-20,"50-59",2,0,"ID"
2020-05-20,"60-69",9,0,"ID"
2020-05-20,"70-79",16,1,"ID"
2020-05-20,"80+",50,3,"ID"
2020-05-21,"0-19",0,0,"ID"
2020-05-21,"20-29",0,0,"ID"
2020-05-21,"30-39",0,0,"ID"
2020-05-21,"40-49",0,0,"ID"
2020-05-21,"50-59",2,0,"ID"
2020-05-21,"60-69",9,0,"ID"
2020-05-21,"70-79",16,0,"ID"
2020-05-21,"80+",50,0,"ID"
2020-05-22,"0-19",0,0,"ID"
2020-05-22,"20-29",0,0,"ID"
2020-05-22,"30-39",0,0,"ID"
2020-05-22,"40-49",0,0,"ID"
2020-05-22,"50-59",2,0,"ID"
2020-05-22,"60-69",9,0,"ID"
2020-05-22,"70-79",16,0,"ID"
2020-05-22,"80+",50,0,"ID"
2020-05-23,"0-19",0,0,"ID"
2020-05-23,"20-29",0,0,"ID"
2020-05-23,"30-39",0,0,"ID"
2020-05-23,"40-49",0,0,"ID"
2020-05-23,"50-59",2,0,"ID"
2020-05-23,"60-69",9,0,"ID"
2020-05-23,"70-79",17,1,"ID"
2020-05-23,"80+",51,1,"ID"
2020-05-24,"0-19",0,0,"ID"
2020-05-24,"20-29",0,0,"ID"
2020-05-24,"30-39",0,0,"ID"
2020-05-24,"40-49",0,0,"ID"
