Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
09/04/2020,Central Shenandoah,50-59,529,44,6
09/04/2020,Lenowisco,Missing,0,0,0
09/04/2020,Fairfax,30-39,3616,232,9
09/04/2020,Lenowisco,60-69,108,13,2
09/04/2020,Loudoun,30-39,1041,36,0
09/04/2020,West Piedmont,80+,125,45,14
09/04/2020,Roanoke,80+,65,8,12
09/04/2020,Fairfax,40-49,3338,328,15
09/04/2020,Thomas Jefferson,80+,182,39,36
09/04/2020,Roanoke,20-29,272,5,0
09/04/2020,Henrico,60-69,412,66,38
09/04/2020,Lord Fairfax,40-49,429,22,1
09/04/2020,Western Tidewater,Missing,22,0,0
09/04/2020,Chickahominy,60-69,139,28,9
09/04/2020,Chesapeake,20-29,724,6,0
09/04/2020,Three Rivers,Missing,11,1,0
09/04/2020,Henrico,10-19,401,5,0
09/04/2020,Mount Rogers,30-39,280,13,0
09/04/2020,Eastern Shore,30-39,253,11,0
09/04/2020,Chesapeake,0-9,130,1,0
09/04/2020,Peninsula,50-59,502,25,3
09/04/2020,Cumberland Plateau,Missing,0,0,0
09/04/2020,Peninsula,60-69,338,36,6
09/04/2020,Lord Fairfax,30-39,461,15,1
09/04/2020,Virginia Beach,Missing,126,0,0
09/04/2020,Arlington,40-49,583,61,9
09/04/2020,West Piedmont,10-19,139,0,0
09/04/2020,Chickahominy,70-79,99,30,7
09/04/2020,Pittsylvania-Danville,20-29,201,1,0
09/04/2020,Loudoun,50-59,902,74,4
09/04/2020,Richmond,30-39,833,46,1
09/04/2020,Thomas Jefferson,Missing,3,0,0
09/04/2020,Rappahannock Rapidan,80+,80,21,10
09/04/2020,Lord Fairfax,Missing,3,0,0
09/04/2020,Cumberland Plateau,50-59,88,13,1
09/04/2020,Loudoun,Missing,66,0,1
09/04/2020,Southside,50-59,169,13,1
09/04/2020,Chesterfield,20-29,1045,13,0
09/04/2020,Norfolk,70-79,185,56,17
09/04/2020,Alleghany,10-19,143,1,0
09/04/2020,Crater,80+,185,36,25
09/04/2020,Portsmouth,Missing,22,1,0
09/04/2020,Western Tidewater,10-19,207,0,0
09/04/2020,Chesterfield,10-19,555,2,0
09/04/2020,Southside,60-69,143,18,6
09/04/2020,Virginia Beach,0-9,209,1,0
09/04/2020,Lenowisco,50-59,111,13,1
09/04/2020,Chesapeake,70-79,215,67,7
09/04/2020,Western Tidewater,80+,210,36,52
09/04/2020,Thomas Jefferson,10-19,335,2,0
09/04/2020,Richmond,40-49,577,44,5
09/04/2020,Lord Fairfax,50-59,457,40,5
09/04/2020,Lord Fairfax,10-19,234,4,0
09/04/2020,Rappahannock Rapidan,10-19,217,4,0
09/04/2020,Crater,50-59,572,52,4
09/04/2020,Arlington,Missing,16,1,0
09/04/2020,Roanoke,50-59,134,7,0
09/04/2020,Rappahannock,10-19,488,6,0
09/04/2020,Roanoke,10-19,135,1,0
09/04/2020,Eastern Shore,Missing,6,0,0
09/04/2020,Mount Rogers,Missing,0,0,0
09/04/2020,Prince William,60-69,1073,199,52
09/04/2020,Alleghany,70-79,99,16,13
09/04/2020,Crater,20-29,534,9,0
09/04/2020,Loudoun,60-69,359,71,9
09/04/2020,Fairfax,0-9,733,27,0
09/04/2020,Roanoke,Missing,3,0,0
09/04/2020,Alexandria,20-29,632,12,1
09/04/2020,Portsmouth,70-79,126,34,12
09/04/2020,Alleghany,30-39,168,5,0
09/04/2020,Prince William,20-29,2560,63,0
09/04/2020,Southside,70-79,102,16,17
09/04/2020,Piedmont,Missing,2,0,0
09/04/2020,Rappahannock,0-9,203,2,0
09/04/2020,Henrico,30-39,852,22,0
09/04/2020,Prince William,10-19,1228,10,0
09/04/2020,Chickahominy,10-19,142,0,0
09/04/2020,Lord Fairfax,0-9,93,2,0
09/04/2020,Central Virginia,Missing,2,0,0
09/04/2020,Fairfax,60-69,1769,388,75
09/04/2020,Hampton,20-29,415,3,0
09/04/2020,Central Shenandoah,40-49,517,19,0
09/04/2020,Pittsylvania-Danville,0-9,58,0,0
09/04/2020,Crater,30-39,593,10,0
09/04/2020,Virginia Beach,70-79,275,75,21
09/04/2020,Virginia Beach,30-39,1180,24,1
09/04/2020,Piedmont,0-9,42,0,0
09/04/2020,Central Shenandoah,30-39,477,8,0
09/04/2020,Hampton,50-59,217,12,4
09/04/2020,Peninsula,70-79,210,50,16
09/04/2020,Arlington,20-29,787,23,0
09/04/2020,West Piedmont,70-79,131,46,12
09/04/2020,Richmond,20-29,1075,22,0
09/04/2020,Roanoke,0-9,49,0,0
09/04/2020,Hampton,30-39,306,3,0
09/04/2020,Thomas Jefferson,30-39,434,13,0
09/04/2020,Western Tidewater,40-49,418,10,3
09/04/2020,Richmond,50-59,446,77,3
09/04/2020,Western Tidewater,50-59,541,25,4
09/04/2020,Crater,Missing,30,0,0
09/04/2020,Norfolk,0-9,159,3,0
09/04/2020,Cumberland Plateau,40-49,95,5,1
09/04/2020,Eastern Shore,10-19,74,1,0
09/04/2020,Mount Rogers,10-19,166,1,0
09/04/2020,Rappahannock Rapidan,0-9,115,1,0
09/04/2020,Three Rivers,0-9,32,1,0
09/04/2020,Henrico,40-49,703,42,2
09/04/2020,Alexandria,50-59,444,62,12
09/04/2020,Arlington,0-9,94,2,0
09/04/2020,Chickahominy,Missing,18,0,0
09/04/2020,New River,20-29,725,0,0
09/04/2020,Virginia Beach,20-29,1588,12,0
09/04/2020,Chesapeake,50-59,569,58,3
09/04/2020,Alleghany,80+,51,13,8
09/04/2020,Fairfax,10-19,1427,34,0
09/04/2020,Chesapeake,60-69,434,87,13
09/04/2020,West Piedmont,Missing,0,0,0
09/04/2020,Peninsula,80+,117,34,29
09/04/2020,Crater,40-49,490,25,1
09/04/2020,Chesapeake,40-49,582,44,1
09/04/2020,Thomas Jefferson,20-29,500,3,0
09/04/2020,Lord Fairfax,20-29,476,8,0
09/04/2020,Norfolk,20-29,1449,16,0
09/04/2020,Arlington,30-39,678,46,0
09/04/2020,West Piedmont,60-69,211,36,3
09/04/2020,Henrico,50-59,606,67,12
09/04/2020,West Piedmont,50-59,299,46,3
09/04/2020,Cumberland Plateau,20-29,79,0,0
09/04/2020,Alexandria,70-79,120,44,18
09/04/2020,Portsmouth,20-29,485,17,0
09/04/2020,Western Tidewater,30-39,459,18,2
09/04/2020,Central Shenandoah,0-9,106,0,0
09/04/2020,Henrico,80+,402,91,93
09/04/2020,Alexandria,0-9,216,3,0
09/04/2020,Pittsylvania-Danville,40-49,241,12,1
09/04/2020,Henrico,20-29,833,21,1
09/04/2020,Roanoke,60-69,82,8,1
09/04/2020,Peninsula,30-39,723,16,3
09/04/2020,Alleghany,60-69,112,12,1
09/04/2020,Prince William,70-79,420,127,55
09/04/2020,Norfolk,60-69,417,74,15
09/04/2020,Southside,40-49,175,6,0
09/04/2020,Chesterfield,30-39,1105,24,1
09/04/2020,Loudoun,70-79,186,59,19
09/04/2020,Central Virginia,40-49,321,3,0
09/04/2020,New River,Missing,7,0,0
09/04/2020,Chickahominy,20-29,212,3,0
09/04/2020,New River,0-9,22,0,0
09/04/2020,Cumberland Plateau,0-9,20,0,0
09/04/2020,Three Rivers,70-79,72,16,8
09/04/2020,Rappahannock Rapidan,40-49,411,24,3
09/04/2020,Hampton,0-9,43,0,0
09/04/2020,Piedmont,50-59,278,27,4
09/04/2020,Rappahannock,20-29,921,19,0
09/04/2020,West Piedmont,20-29,251,4,0
09/04/2020,Arlington,70-79,204,78,34
09/04/2020,Lord Fairfax,60-69,288,57,14
09/04/2020,Western Tidewater,0-9,97,1,0
09/04/2020,Rappahannock,70-79,181,50,19
09/04/2020,Prince William,80+,283,98,83
09/04/2020,Hampton,80+,35,4,2
09/04/2020,Alexandria,80+,115,35,27
09/04/2020,Mount Rogers,60-69,256,28,3
09/04/2020,Eastern Shore,60-69,204,31,8
09/04/2020,Lord Fairfax,70-79,189,56,20
09/04/2020,New River,30-39,130,4,0
09/04/2020,Chesapeake,10-19,307,4,0
09/04/2020,Hampton,40-49,230,8,0
09/04/2020,Peninsula,Missing,44,0,0
09/04/2020,Henrico,70-79,298,66,47
09/04/2020,Western Tidewater,20-29,429,6,0
09/04/2020,Peninsula,0-9,143,1,0
09/04/2020,Loudoun,40-49,1144,71,1
09/04/2020,Pittsylvania-Danville,30-39,231,3,0
09/04/2020,Loudoun,20-29,1105,14,0
09/04/2020,Crater,60-69,424,65,21
09/04/2020,Loudoun,80+,229,63,84
09/04/2020,Arlington,80+,215,90,73
09/04/2020,Virginia Beach,10-19,479,1,0
09/04/2020,Mount Rogers,80+,177,51,42
09/04/2020,Eastern Shore,80+,55,25,20
09/04/2020,Crater,10-19,159,2,0
09/04/2020,Lenowisco,30-39,123,3,1
09/04/2020,Norfolk,Missing,40,1,0
09/04/2020,Henrico,Missing,50,1,1
09/04/2020,New River,40-49,110,2,0
09/04/2020,Central Virginia,0-9,75,0,0
09/04/2020,New River,70-79,50,12,4
09/04/2020,Loudoun,0-9,241,4,0
09/04/2020,Central Virginia,70-79,147,17,5
09/04/2020,Southside,0-9,19,0,0
09/04/2020,Three Rivers,40-49,236,15,2
09/04/2020,Chickahominy,30-39,168,3,0
09/04/2020,Central Shenandoah,60-69,380,53,15
09/04/2020,Western Tidewater,60-69,384,32,12
09/04/2020,Cumberland Plateau,30-39,67,2,0
09/04/2020,Portsmouth,10-19,188,0,0
09/04/2020,Chesterfield,Missing,124,1,0
09/04/2020,Alexandria,40-49,613,46,0
09/04/2020,Thomas Jefferson,70-79,158,28,14
09/04/2020,Three Rivers,30-39,248,8,0
09/04/2020,Western Tidewater,70-79,231,34,21
09/04/2020,Arlington,60-69,342,87,19
09/04/2020,Cumberland Plateau,10-19,84,1,0
09/04/2020,West Piedmont,30-39,223,6,0
09/04/2020,Peninsula,10-19,257,1,0
09/04/2020,Lenowisco,10-19,69,0,0
09/04/2020,Chickahominy,50-59,231,26,1
09/04/2020,Alleghany,40-49,167,5,0
09/04/2020,Prince William,50-59,1969,231,19
09/04/2020,Mount Rogers,0-9,84,1,0
09/04/2020,Eastern Shore,0-9,28,2,0
09/04/2020,Thomas Jefferson,60-69,220,40,5
09/04/2020,Pittsylvania-Danville,70-79,77,21,2
09/04/2020,Chesterfield,80+,182,42,52
09/04/2020,Richmond,0-9,144,6,0
09/04/2020,Chesapeake,80+,165,50,25
09/04/2020,Peninsula,40-49,566,17,1
09/04/2020,Henrico,0-9,181,5,0
09/04/2020,Lenowisco,80+,26,8,1
09/04/2020,Piedmont,60-69,203,26,6
09/04/2020,West Piedmont,0-9,47,2,0
09/04/2020,Rappahannock Rapidan,70-79,78,17,10
09/04/2020,Central Shenandoah,70-79,196,58,18
09/04/2020,Chesapeake,30-39,718,24,0
09/04/2020,Chickahominy,0-9,32,0,0
09/04/2020,Prince William,0-9,597,12,0
09/04/2020,Eastern Shore,50-59,291,24,6
09/04/2020,Mount Rogers,50-59,309,22,3
09/04/2020,Loudoun,10-19,873,2,0
09/04/2020,Southside,80+,95,12,13
09/04/2020,Central Virginia,80+,106,13,7
09/04/2020,Rappahannock,Missing,29,1,0
09/04/2020,Rappahannock Rapidan,30-39,442,20,1
09/04/2020,New River,50-59,95,6,0
09/04/2020,Richmond,80+,91,34,13
09/04/2020,Mount Rogers,20-29,330,0,0
09/04/2020,Eastern Shore,20-29,214,6,0
09/04/2020,Hampton,10-19,99,0,0
09/04/2020,Portsmouth,0-9,76,4,0
09/04/2020,Crater,70-79,236,51,28
09/04/2020,Chesterfield,40-49,932,42,3
09/04/2020,Alexandria,Missing,11,0,0
09/04/2020,Southside,30-39,203,4,0
09/04/2020,Prince William,Missing,193,3,0
09/04/2020,Hampton,60-69,151,11,6
09/04/2020,Fairfax,20-29,3330,105,3
09/04/2020,Thomas Jefferson,0-9,113,1,0
09/04/2020,Lenowisco,40-49,112,5,0
09/04/2020,Central Virginia,10-19,271,2,0
09/04/2020,Lenowisco,70-79,76,24,7
09/04/2020,Chesterfield,0-9,218,2,0
09/04/2020,Central Shenandoah,10-19,336,1,0
09/04/2020,Crater,0-9,66,2,0
09/04/2020,Fairfax,70-79,785,272,122
09/04/2020,Rappahannock,80+,178,69,27
09/04/2020,Alexandria,10-19,242,4,0
09/04/2020,Portsmouth,40-49,337,19,2
09/04/2020,Three Rivers,50-59,204,14,0
09/04/2020,Alleghany,Missing,3,0,0
09/04/2020,Alexandria,30-39,799,37,1
09/04/2020,Southside,Missing,1,0,0
09/04/2020,Portsmouth,60-69,268,42,14
09/04/2020,Roanoke,30-39,257,6,0
09/04/2020,Three Rivers,60-69,149,20,2
09/04/2020,Fairfax,50-59,2864,380,40
09/04/2020,Portsmouth,50-59,322,39,4
09/04/2020,Chickahominy,80+,99,40,30
09/04/2020,Rappahannock Rapidan,50-59,352,37,2
09/04/2020,Fairfax,80+,889,331,312
09/04/2020,Hampton,Missing,31,0,0
09/04/2020,Cumberland Plateau,80+,29,10,5
09/04/2020,Alleghany,50-59,189,10,1
09/04/2020,Prince William,40-49,2675,191,8
09/04/2020,Fairfax,Missing,179,6,0
09/04/2020,Virginia Beach,40-49,821,32,2
09/04/2020,Richmond,Missing,28,1,0
09/04/2020,Norfolk,40-49,526,33,2
09/04/2020,Piedmont,80+,67,24,21
09/04/2020,Virginia Beach,60-69,543,70,9
09/04/2020,West Piedmont,40-49,265,18,4
09/04/2020,Arlington,10-19,193,5,0
09/04/2020,Lenowisco,0-9,31,0,0
09/04/2020,Pittsylvania-Danville,50-59,282,25,1
09/04/2020,Virginia Beach,50-59,722,44,3
09/04/2020,Chesapeake,Missing,43,1,0
09/04/2020,Central Shenandoah,80+,167,44,24
09/04/2020,Thomas Jefferson,40-49,366,22,0
09/04/2020,Rappahannock Rapidan,60-69,199,26,5
09/04/2020,Norfolk,30-39,799,34,1
09/04/2020,Rappahannock Rapidan,Missing,13,0,0
09/04/2020,Lord Fairfax,80+,216,49,56
09/04/2020,Three Rivers,10-19,75,1,0
09/04/2020,Piedmont,40-49,311,13,0
09/04/2020,Norfolk,80+,107,28,18
09/04/2020,Peninsula,20-29,1002,1,0
09/04/2020,Norfolk,50-59,507,54,6
09/04/2020,Thomas Jefferson,50-59,286,23,2
09/04/2020,Richmond,70-79,157,66,19
09/04/2020,Chesterfield,70-79,209,40,28
09/04/2020,Piedmont,30-39,341,6,0
09/04/2020,Prince William,30-39,2485,112,2
09/04/2020,Alleghany,20-29,253,1,0
09/04/2020,Alleghany,0-9,39,0,0
09/04/2020,Mount Rogers,40-49,292,8,2
09/04/2020,Eastern Shore,40-49,264,13,2
09/04/2020,Central Virginia,60-69,251,22,3
09/04/2020,Richmond,10-19,371,5,0
09/04/2020,Pittsylvania-Danville,60-69,194,26,4
09/04/2020,Pittsylvania-Danville,Missing,1,0,0
09/04/2020,Chesterfield,60-69,481,76,19
09/04/2020,Southside,10-19,41,0,0
09/04/2020,New River,80+,31,5,3
09/04/2020,Central Virginia,50-59,370,10,4
09/04/2020,Hampton,70-79,76,13,4
09/04/2020,Pittsylvania-Danville,10-19,106,0,0
09/04/2020,Richmond,60-69,330,80,8
09/04/2020,Chickahominy,40-49,156,14,1
09/04/2020,Three Rivers,80+,56,14,8
09/04/2020,Rappahannock,30-39,808,28,0
09/05/2020,Crater,Missing,30,0,0
09/05/2020,Arlington,50-59,497,79,7
09/05/2020,Piedmont,70-79,103,28,9
09/05/2020,Alexandria,60-69,268,59,3
09/05/2020,Portsmouth,30-39,388,18,1
09/05/2020,Lenowisco,20-29,101,0,0
09/05/2020,Central Virginia,30-39,326,13,0
09/05/2020,Norfolk,10-19,280,2,0
09/05/2020,New River,10-19,478,0,0
09/05/2020,Central Virginia,20-29,624,4,0
09/05/2020,Rappahannock,50-59,670,65,5
09/05/2020,Rappahannock,60-69,358,68,11
09/05/2020,Piedmont,20-29,321,3,0
09/05/2020,New River,60-69,63,8,2
09/05/2020,Roanoke,40-49,184,8,0
09/05/2020,Three Rivers,20-29,249,4,0
09/05/2020,Rappahannock,40-49,755,52,3
09/05/2020,Portsmouth,80+,58,17,9
09/05/2020,Central Shenandoah,Missing,3,0,0
09/05/2020,Eastern Shore,70-79,66,23,12
09/05/2020,Mount Rogers,70-79,227,68,25
09/05/2020,Cumberland Plateau,70-79,38,5,0
09/05/2020,Piedmont,10-19,77,0,0
09/05/2020,Southside,20-29,154,2,0
09/05/2020,Chesterfield,50-59,791,65,7
09/05/2020,Rappahannock Rapidan,20-29,433,6,0
09/05/2020,Cumberland Plateau,60-69,65,13,2
09/05/2020,Roanoke,70-79,43,8,2
09/05/2020,Central Shenandoah,20-29,1022,13,0
09/05/2020,Pittsylvania-Danville,80+,83,16,12
09/05/2020,Virginia Beach,80+,217,68,35
09/05/2020,Central Shenandoah,50-59,530,44,6
09/05/2020,Lenowisco,Missing,0,0,0
09/05/2020,Fairfax,30-39,3639,232,9
09/05/2020,Lenowisco,60-69,109,13,2
09/05/2020,Loudoun,30-39,1048,36,0
09/05/2020,West Piedmont,80+,130,45,14
09/05/2020,Roanoke,80+,66,8,12
09/05/2020,Fairfax,40-49,3365,328,15
09/05/2020,Thomas Jefferson,80+,182,39,36
09/05/2020,Roanoke,20-29,275,5,0
09/05/2020,Henrico,60-69,414,66,38
09/05/2020,Lord Fairfax,40-49,429,22,1
09/05/2020,Western Tidewater,Missing,22,0,0
09/05/2020,Chickahominy,60-69,139,28,9
09/05/2020,Chesapeake,20-29,726,6,0
09/05/2020,Three Rivers,Missing,11,1,0
09/05/2020,Lenowisco,10-19,72,0,0
09/05/2020,Chesapeake,0-9,130,1,0
09/05/2020,Peninsula,50-59,508,25,3
09/05/2020,Cumberland Plateau,Missing,0,0,0
09/05/2020,Peninsula,60-69,341,36,6
09/05/2020,Lord Fairfax,30-39,462,15,1
09/05/2020,Virginia Beach,Missing,126,0,0
09/05/2020,Arlington,40-49,586,61,9
09/05/2020,West Piedmont,10-19,147,0,0
09/05/2020,Chickahominy,70-79,99,30,7
09/05/2020,Pittsylvania-Danville,20-29,202,1,0
09/05/2020,Loudoun,50-59,905,74,4
09/05/2020,Richmond,30-39,842,46,1
09/05/2020,Thomas Jefferson,Missing,3,0,0
09/05/2020,Rappahannock Rapidan,80+,80,22,16
09/05/2020,Lord Fairfax,Missing,3,0,0
09/05/2020,Cumberland Plateau,50-59,88,13,1
09/05/2020,Loudoun,Missing,66,0,1
09/05/2020,Southside,50-59,173,13,1
09/05/2020,Chesterfield,20-29,1054,14,0
09/05/2020,Norfolk,70-79,186,58,17
09/05/2020,Alleghany,10-19,146,1,0
09/05/2020,Crater,80+,186,37,25
09/05/2020,Portsmouth,Missing,22,1,0
09/05/2020,Western Tidewater,10-19,209,0,0
09/05/2020,Chesterfield,10-19,560,2,0
09/05/2020,Southside,60-69,146,19,8
09/05/2020,Norfolk,0-9,159,3,0
09/05/2020,Cumberland Plateau,40-49,96,5,1
09/05/2020,Eastern Shore,10-19,74,1,0
09/05/2020,Mount Rogers,10-19,168,1,0
09/05/2020,Rappahannock Rapidan,0-9,115,1,0
09/05/2020,Three Rivers,0-9,32,1,0
09/05/2020,Henrico,40-49,705,42,2
09/05/2020,Alexandria,50-59,445,62,12
09/05/2020,Arlington,0-9,94,2,0
09/05/2020,Chickahominy,Missing,18,0,0
09/05/2020,New River,20-29,755,1,0
09/05/2020,Virginia Beach,20-29,1591,12,0
09/05/2020,Chesapeake,50-59,570,58,3
09/05/2020,Alleghany,80+,53,14,8
09/05/2020,Fairfax,10-19,1440,34,0
09/05/2020,Chesapeake,60-69,434,87,13
09/05/2020,West Piedmont,Missing,0,0,0
09/05/2020,Peninsula,80+,119,34,29
09/05/2020,Crater,40-49,495,25,1
09/05/2020,Chesapeake,40-49,589,44,1
09/05/2020,Thomas Jefferson,20-29,509,3,0
09/05/2020,Lord Fairfax,20-29,477,8,0
09/05/2020,Norfolk,20-29,1451,16,0
09/05/2020,Arlington,30-39,679,46,0
09/05/2020,West Piedmont,60-69,219,37,3
09/05/2020,Henrico,50-59,606,67,12
09/05/2020,West Piedmont,50-59,302,46,3
09/05/2020,Cumberland Plateau,20-29,80,0,0
09/05/2020,Alexandria,70-79,121,44,18
09/05/2020,Portsmouth,20-29,489,17,0
09/05/2020,Western Tidewater,30-39,462,18,2
09/05/2020,Central Shenandoah,0-9,108,0,0
09/05/2020,Henrico,80+,403,92,93
09/05/2020,Alexandria,0-9,217,3,0
09/05/2020,Pittsylvania-Danville,40-49,241,12,1
09/05/2020,Henrico,20-29,840,21,1
09/05/2020,Roanoke,60-69,84,8,1
09/05/2020,Peninsula,30-39,726,16,3
09/05/2020,Alleghany,60-69,112,13,1
09/05/2020,Prince William,70-79,421,127,55
09/05/2020,Norfolk,60-69,417,74,15
09/05/2020,Southside,40-49,179,6,0
09/05/2020,Chesterfield,30-39,1111,24,1
09/05/2020,Loudoun,70-79,188,59,19
09/05/2020,Central Virginia,40-49,323,3,0
09/05/2020,New River,Missing,7,0,0
09/05/2020,Chickahominy,20-29,214,3,0
09/05/2020,New River,0-9,22,0,0
09/05/2020,Cumberland Plateau,0-9,20,0,0
09/05/2020,Three Rivers,70-79,74,16,8
09/05/2020,Rappahannock Rapidan,40-49,411,24,3
09/05/2020,Hampton,0-9,43,0,0
09/05/2020,Piedmont,50-59,278,27,4
09/05/2020,Rappahannock,20-29,929,19,0
09/05/2020,Henrico,10-19,406,5,0
09/05/2020,Mount Rogers,30-39,285,13,0
09/05/2020,Eastern Shore,30-39,253,11,0
09/05/2020,Chesterfield,0-9,220,2,0
09/05/2020,Central Shenandoah,10-19,372,1,0
09/05/2020,Crater,0-9,66,2,0
09/05/2020,Fairfax,70-79,793,273,122
09/05/2020,Rappahannock,80+,179,71,27
09/05/2020,Alexandria,10-19,241,4,0
09/05/2020,Portsmouth,40-49,338,19,2
09/05/2020,Three Rivers,50-59,204,14,0
09/05/2020,Alleghany,Missing,3,0,0
09/05/2020,Alexandria,30-39,810,37,1
09/05/2020,Southside,Missing,1,0,0
09/05/2020,Portsmouth,60-69,269,42,14
09/05/2020,Roanoke,30-39,258,6,0
09/05/2020,Three Rivers,60-69,150,20,2
09/05/2020,Fairfax,50-59,2890,381,39
09/05/2020,Portsmouth,50-59,324,40,4
09/05/2020,Chickahominy,80+,99,40,30
09/05/2020,Rappahannock Rapidan,50-59,352,37,2
09/05/2020,Fairfax,80+,896,333,313
09/05/2020,Hampton,Missing,31,0,0
09/05/2020,Cumberland Plateau,80+,29,10,5
09/05/2020,Alleghany,50-59,191,10,1
09/05/2020,Prince William,40-49,2684,191,8
09/05/2020,Fairfax,Missing,179,6,0
09/05/2020,Virginia Beach,40-49,826,32,2
09/05/2020,Richmond,Missing,28,1,0
09/05/2020,Norfolk,40-49,528,33,2
09/05/2020,Piedmont,80+,69,24,21
09/05/2020,Virginia Beach,60-69,544,70,9
09/05/2020,West Piedmont,40-49,268,18,4
09/05/2020,Arlington,10-19,193,5,0
09/05/2020,Lenowisco,0-9,31,0,0
09/05/2020,Pittsylvania-Danville,50-59,283,25,2
09/05/2020,Virginia Beach,50-59,728,44,3
09/05/2020,Chesapeake,Missing,43,1,0
09/05/2020,Central Shenandoah,80+,168,45,24
09/05/2020,Thomas Jefferson,40-49,368,22,0
09/05/2020,Rappahannock Rapidan,60-69,199,28,5
09/05/2020,Norfolk,30-39,802,35,1
09/05/2020,Rappahannock Rapidan,Missing,13,0,0
09/05/2020,Lord Fairfax,80+,216,49,56
09/05/2020,Three Rivers,10-19,78,1,0
09/05/2020,Piedmont,40-49,313,13,0
09/05/2020,Norfolk,80+,108,30,19
09/05/2020,Peninsula,20-29,1003,1,0
09/05/2020,Norfolk,50-59,509,56,6
09/05/2020,Thomas Jefferson,50-59,288,23,2
09/05/2020,Richmond,70-79,162,67,19
09/05/2020,Chesterfield,70-79,211,40,28
09/05/2020,Piedmont,30-39,341,6,0
09/05/2020,Prince William,30-39,2496,112,2
09/05/2020,Alleghany,20-29,254,1,0
09/05/2020,Alleghany,0-9,39,0,0
09/05/2020,Mount Rogers,40-49,296,8,2
09/05/2020,Eastern Shore,40-49,264,13,2
09/05/2020,Central Virginia,60-69,254,22,3
09/05/2020,Richmond,10-19,376,5,0
09/05/2020,Pittsylvania-Danville,60-69,197,27,4
09/05/2020,Pittsylvania-Danville,Missing,1,0,0
09/05/2020,Chesterfield,60-69,487,76,19
09/05/2020,Southside,10-19,43,0,0
09/05/2020,New River,80+,31,5,3
09/05/2020,Central Virginia,50-59,376,10,4
09/05/2020,Hampton,70-79,78,13,4
09/05/2020,Pittsylvania-Danville,10-19,108,0,0
09/05/2020,Richmond,60-69,331,81,8
09/05/2020,West Piedmont,20-29,256,4,0
09/05/2020,Arlington,70-79,204,80,35
09/05/2020,Chickahominy,50-59,234,26,1
09/05/2020,Alleghany,40-49,168,5,0
09/05/2020,Prince William,50-59,1978,231,19
09/05/2020,Mount Rogers,0-9,84,1,0
09/05/2020,Eastern Shore,0-9,28,2,0
09/05/2020,Thomas Jefferson,60-69,221,40,5
09/05/2020,Pittsylvania-Danville,70-79,80,21,2
09/05/2020,Chesterfield,80+,182,42,52
09/05/2020,Richmond,0-9,147,6,0
09/05/2020,Chesapeake,80+,165,50,25
09/05/2020,Peninsula,40-49,568,17,1
09/05/2020,Henrico,0-9,181,5,0
09/05/2020,Lenowisco,80+,27,9,1
09/05/2020,Piedmont,60-69,204,26,6
09/05/2020,West Piedmont,0-9,48,2,0
09/05/2020,Rappahannock Rapidan,70-79,79,18,10
09/05/2020,Central Shenandoah,70-79,197,60,18
09/05/2020,Chesapeake,30-39,721,24,0
09/05/2020,Chickahominy,0-9,32,0,0
09/05/2020,Prince William,0-9,597,12,0
09/05/2020,Eastern Shore,50-59,291,24,6
09/05/2020,Mount Rogers,50-59,314,22,3
09/05/2020,Loudoun,10-19,872,2,0
09/05/2020,Southside,80+,95,12,13
09/05/2020,Central Virginia,80+,106,13,7
09/05/2020,Rappahannock,Missing,30,1,0
09/05/2020,Rappahannock Rapidan,30-39,442,20,1
09/05/2020,New River,50-59,99,6,0
09/05/2020,Richmond,80+,94,35,13
09/05/2020,Mount Rogers,20-29,334,0,0
09/05/2020,Eastern Shore,20-29,215,6,0
09/05/2020,Hampton,10-19,99,0,0
09/05/2020,Portsmouth,0-9,76,4,0
09/05/2020,Crater,70-79,238,51,28
09/05/2020,Chesterfield,40-49,938,43,3
09/05/2020,Alexandria,Missing,11,0,0
09/05/2020,Southside,30-39,206,4,0
09/05/2020,Prince William,Missing,193,3,0
09/05/2020,Hampton,60-69,152,12,6
09/05/2020,Fairfax,20-29,3351,105,3
09/05/2020,Thomas Jefferson,0-9,113,1,0
09/05/2020,Lenowisco,40-49,112,5,0
09/05/2020,Central Virginia,10-19,278,2,0
09/05/2020,Lenowisco,70-79,79,24,8
09/05/2020,Virginia Beach,0-9,210,1,0
09/05/2020,Lenowisco,50-59,111,13,1
09/05/2020,Chesapeake,70-79,215,67,7
09/05/2020,Western Tidewater,80+,213,36,52
09/05/2020,Thomas Jefferson,10-19,345,2,0
09/05/2020,Richmond,40-49,581,44,5
09/05/2020,Lord Fairfax,50-59,457,40,6
09/05/2020,Lord Fairfax,10-19,234,4,0
09/05/2020,Rappahannock Rapidan,10-19,218,4,0
09/05/2020,Crater,50-59,575,52,5
09/05/2020,Arlington,Missing,16,1,0
09/05/2020,Roanoke,50-59,134,7,0
09/05/2020,Rappahannock,10-19,488,6,0
09/05/2020,Roanoke,10-19,138,1,0
09/05/2020,Eastern Shore,Missing,6,0,0
09/05/2020,Mount Rogers,Missing,0,0,0
09/05/2020,Prince William,60-69,1077,201,52
09/05/2020,Alleghany,70-79,99,16,13
09/05/2020,Crater,20-29,542,9,0
09/05/2020,Loudoun,60-69,363,71,9
09/05/2020,Fairfax,0-9,737,27,0
