"date","code","age","cum.deaths","daily.deaths"
2020-06-07,"PA","0-19",0,NA
2020-06-07,"PA","100+",98,NA
2020-06-07,"PA","20-29",8,NA
2020-06-07,"PA","30-39",17,NA
2020-06-07,"PA","40-49",93,NA
2020-06-07,"PA","50-59",294,NA
2020-06-07,"PA","60-69",792,NA
2020-06-07,"PA","70-79",1248,NA
2020-06-07,"PA","80-89",1873,NA
2020-06-07,"PA","90-99",1461,NA
2020-06-08,"PA","0-19",0,0
2020-06-08,"PA","100+",98,0
2020-06-08,"PA","20-29",8,0
2020-06-08,"PA","30-39",17,0
2020-06-08,"PA","40-49",93,0
2020-06-08,"PA","50-59",294,0
2020-06-08,"PA","60-69",792,0
2020-06-08,"PA","70-79",1248,0
2020-06-08,"PA","80-89",1873,0
2020-06-08,"PA","90-99",1461,0
2020-06-09,"PA","0-19",0,0
2020-06-09,"PA","100+",98,0
2020-06-09,"PA","20-29",8,0
2020-06-09,"PA","30-39",17,0
2020-06-09,"PA","40-49",93,0
2020-06-09,"PA","50-59",294,0
2020-06-09,"PA","60-69",792,0
2020-06-09,"PA","70-79",1248,0
2020-06-09,"PA","80-89",1873,0
2020-06-09,"PA","90-99",1461,0
2020-06-10,"PA","0-19",0,0
2020-06-10,"PA","100+",98,0
2020-06-10,"PA","20-29",8,0
2020-06-10,"PA","30-39",17,0
2020-06-10,"PA","40-49",93,0
2020-06-10,"PA","50-59",294,0
2020-06-10,"PA","60-69",792,0
2020-06-10,"PA","70-79",1248,0
2020-06-10,"PA","80-89",1873,0
2020-06-10,"PA","90-99",1461,0
2020-06-11,"PA","0-19",0,0
2020-06-11,"PA","100+",98,0
2020-06-11,"PA","20-29",8,0
2020-06-11,"PA","30-39",17,0
2020-06-11,"PA","40-49",93,0
2020-06-11,"PA","50-59",294,0
2020-06-11,"PA","60-69",792,0
2020-06-11,"PA","70-79",1248,0
2020-06-11,"PA","80-89",1873,0
2020-06-11,"PA","90-99",1461,0
2020-06-12,"PA","0-19",0,0
2020-06-12,"PA","100+",98,0
2020-06-12,"PA","20-29",8,0
2020-06-12,"PA","30-39",17,0
2020-06-12,"PA","40-49",93,0
2020-06-12,"PA","50-59",294,0
2020-06-12,"PA","60-69",792,0
2020-06-12,"PA","70-79",1248,0
2020-06-12,"PA","80-89",1873,0
2020-06-12,"PA","90-99",1461,0
2020-06-13,"PA","0-19",0,0
2020-06-13,"PA","100+",99,1
2020-06-13,"PA","20-29",8,0
2020-06-13,"PA","30-39",18,1
2020-06-13,"PA","40-49",95,2
2020-06-13,"PA","50-59",300,6
2020-06-13,"PA","60-69",808,16
2020-06-13,"PA","70-79",1267,19
2020-06-13,"PA","80-89",1901,28
2020-06-13,"PA","90-99",1481,20
2020-06-14,"PA","0-19",0,0
