"date","code","age","cum.deaths","daily.deaths"
2020-04-27,"MS","0-19",0,NA
2020-04-27,"MS","20-29",0,NA
2020-04-27,"MS","30-39",4,NA
2020-04-27,"MS","40-49",6,NA
2020-04-27,"MS","50-59",15,NA
2020-04-27,"MS","60-69",60,NA
2020-04-27,"MS","70-79",70,NA
2020-04-27,"MS","80-89",48,NA
2020-04-27,"MS","90+",36,NA
2020-04-28,"MS","0-19",0,0
2020-04-28,"MS","20-29",0,0
2020-04-28,"MS","30-39",4,0
2020-04-28,"MS","40-49",6,0
2020-04-28,"MS","50-59",15,0
2020-04-28,"MS","60-69",64,4
2020-04-28,"MS","70-79",73,3
2020-04-28,"MS","80-89",52,4
2020-04-28,"MS","90+",36,0
2020-04-29,"MS","0-19",0,0
2020-04-29,"MS","20-29",0,0
2020-04-29,"MS","30-39",4,0
2020-04-29,"MS","40-49",6,0
2020-04-29,"MS","50-59",17,2
2020-04-29,"MS","60-69",66,2
2020-04-29,"MS","70-79",77,4
2020-04-29,"MS","80-89",54,2
2020-04-29,"MS","90+",37,1
2020-04-30,"MS","0-19",0,0
2020-04-30,"MS","20-29",0,0
2020-04-30,"MS","30-39",4,0
2020-04-30,"MS","40-49",6,0
2020-04-30,"MS","50-59",20,3
2020-04-30,"MS","60-69",69,3
2020-04-30,"MS","70-79",84,7
2020-04-30,"MS","80-89",60,6
2020-04-30,"MS","90+",38,1
2020-05-01,"MS","0-19",0,0
2020-05-01,"MS","20-29",0,0
2020-05-01,"MS","30-39",4,0
2020-05-01,"MS","40-49",7,1
2020-05-01,"MS","50-59",20,0
2020-05-01,"MS","60-69",70,1
2020-05-01,"MS","70-79",88,4
2020-05-01,"MS","80-89",63,3
2020-05-01,"MS","90+",39,1
2020-05-02,"MS","0-19",0,0
2020-05-02,"MS","20-29",0,0
2020-05-02,"MS","30-39",4,0
2020-05-02,"MS","40-49",9,2
2020-05-02,"MS","50-59",21,1
2020-05-02,"MS","60-69",73,3
2020-05-02,"MS","70-79",90,2
2020-05-02,"MS","80-89",65,2
2020-05-02,"MS","90+",41,2
2020-05-03,"MS","0-19",0,0
2020-05-03,"MS","20-29",0,0
2020-05-03,"MS","30-39",5,1
2020-05-03,"MS","40-49",9,0
2020-05-03,"MS","50-59",21,0
2020-05-03,"MS","60-69",73,0
2020-05-03,"MS","70-79",93,3
2020-05-03,"MS","80-89",67,2
2020-05-03,"MS","90+",42,1
2020-05-04,"MS","0-19",0,0
2020-05-04,"MS","20-29",1,1
2020-05-04,"MS","30-39",7,2
2020-05-04,"MS","40-49",11,2
2020-05-04,"MS","50-59",24,3
2020-05-04,"MS","60-69",79,6
2020-05-04,"MS","70-79",101,8
2020-05-04,"MS","80-89",73,6
2020-05-04,"MS","90+",46,4
2020-05-05,"MS","0-19",0,0
2020-05-05,"MS","20-29",1,0
2020-05-05,"MS","30-39",7,0
2020-05-05,"MS","40-49",13,2
2020-05-05,"MS","50-59",25,1
2020-05-05,"MS","60-69",84,5
2020-05-05,"MS","70-79",106,5
2020-05-05,"MS","80-89",84,11
2020-05-05,"MS","90+",54,8
2020-05-06,"MS","0-19",0,0
2020-05-06,"MS","20-29",1,0
2020-05-06,"MS","30-39",7,0
2020-05-06,"MS","40-49",13,0
2020-05-06,"MS","50-59",27,2
2020-05-06,"MS","60-69",89,5
2020-05-06,"MS","70-79",117,11
2020-05-06,"MS","80-89",88,4
2020-05-06,"MS","90+",54,0
2020-05-07,"MS","0-19",0,0
2020-05-07,"MS","20-29",1,0
2020-05-07,"MS","30-39",8,1
2020-05-07,"MS","40-49",14,1
2020-05-07,"MS","50-59",27,0
2020-05-07,"MS","60-69",91,2
2020-05-07,"MS","70-79",120,3
2020-05-07,"MS","80-89",92,4
2020-05-07,"MS","90+",56,2
2020-05-08,"MS","0-19",0,0
2020-05-08,"MS","20-29",1,0
2020-05-08,"MS","30-39",8,0
2020-05-08,"MS","40-49",15,1
2020-05-08,"MS","50-59",28,0
2020-05-08,"MS","60-69",94,3
2020-05-08,"MS","70-79",123,3
2020-05-08,"MS","80-89",95,3
2020-05-08,"MS","90+",58,2
2020-05-09,"MS","0-19",0,0
2020-05-09,"MS","20-29",1,0
2020-05-09,"MS","30-39",8,0
2020-05-09,"MS","40-49",15,0
2020-05-09,"MS","50-59",28,0
2020-05-09,"MS","60-69",97,3
2020-05-09,"MS","70-79",124,1
2020-05-09,"MS","80-89",97,2
2020-05-09,"MS","90+",61,3
2020-05-10,"MS","0-19",0,0
2020-05-10,"MS","20-29",1,0
2020-05-10,"MS","30-39",8,0
2020-05-10,"MS","40-49",15,0
2020-05-10,"MS","50-59",28,0
2020-05-10,"MS","60-69",101,4
2020-05-10,"MS","70-79",125,1
2020-05-10,"MS","80-89",97,0
2020-05-10,"MS","90+",61,0
2020-05-11,"MS","0-19",0,0
2020-05-11,"MS","20-29",1,0
2020-05-11,"MS","30-39",9,0
2020-05-11,"MS","40-49",17,2
2020-05-11,"MS","50-59",28,0
2020-05-11,"MS","60-69",106,5
2020-05-11,"MS","70-79",129,4
2020-05-11,"MS","80-89",105,8
2020-05-11,"MS","90+",62,1
2020-05-12,"MS","0-19",0,0
2020-05-12,"MS","20-29",1,0
2020-05-12,"MS","30-39",9,0
2020-05-12,"MS","40-49",17,0
2020-05-12,"MS","50-59",32,4
2020-05-12,"MS","60-69",108,2
2020-05-12,"MS","70-79",131,2
2020-05-12,"MS","80-89",106,1
2020-05-12,"MS","90+",62,0
2020-05-13,"MS","0-19",0,0
2020-05-13,"MS","20-29",1,0
2020-05-13,"MS","30-39",10,1
2020-05-13,"MS","40-49",19,2
2020-05-13,"MS","50-59",33,1
2020-05-13,"MS","60-69",108,0
2020-05-13,"MS","70-79",134,3
2020-05-13,"MS","80-89",109,3
2020-05-13,"MS","90+",66,4
2020-05-14,"MS","0-19",0,0
2020-05-14,"MS","20-29",1,0
2020-05-14,"MS","30-39",10,0
2020-05-14,"MS","40-49",19,0
2020-05-14,"MS","50-59",34,1
2020-05-14,"MS","60-69",109,1
2020-05-14,"MS","70-79",140,6
2020-05-14,"MS","80-89",112,3
2020-05-14,"MS","90+",68,2
2020-05-15,"MS","0-19",0,0
2020-05-15,"MS","20-29",1,0
2020-05-15,"MS","30-39",10,0
2020-05-15,"MS","40-49",19,0
2020-05-15,"MS","50-59",37,3
2020-05-15,"MS","60-69",111,2
2020-05-15,"MS","70-79",143,3
2020-05-15,"MS","80-89",118,6
2020-05-15,"MS","90+",71,3
2020-05-16,"MS","0-19",0,0
2020-05-16,"MS","20-29",1,0
2020-05-16,"MS","30-39",10,0
2020-05-16,"MS","40-49",19,0
2020-05-16,"MS","50-59",37,0
2020-05-16,"MS","60-69",114,3
2020-05-16,"MS","70-79",147,4
2020-05-16,"MS","80-89",118,0
2020-05-16,"MS","90+",75,4
2020-05-17,"MS","0-19",0,0
2020-05-17,"MS","20-29",1,0
2020-05-17,"MS","30-39",10,0
2020-05-17,"MS","40-49",19,0
2020-05-17,"MS","50-59",37,0
2020-05-17,"MS","60-69",115,1
2020-05-17,"MS","70-79",150,3
2020-05-17,"MS","80-89",121,3
2020-05-17,"MS","90+",75,0
2020-05-18,"MS","0-19",0,0
2020-05-18,"MS","20-29",1,0
2020-05-18,"MS","30-39",10,0
2020-05-18,"MS","40-49",19,0
2020-05-18,"MS","50-59",40,3
2020-05-18,"MS","60-69",120,5
2020-05-18,"MS","70-79",155,5
2020-05-18,"MS","80-89",129,8
2020-05-18,"MS","90+",80,5
2020-05-19,"MS","0-19",0,0
2020-05-19,"MS","20-29",1,0
2020-05-19,"MS","30-39",10,0
2020-05-19,"MS","40-49",19,0
2020-05-19,"MS","50-59",41,1
2020-05-19,"MS","60-69",127,7
2020-05-19,"MS","70-79",158,3
2020-05-19,"MS","80-89",133,4
2020-05-19,"MS","90+",81,1
2020-05-20,"MS","0-19",0,0
2020-05-20,"MS","20-29",1,0
2020-05-20,"MS","30-39",10,0
2020-05-20,"MS","40-49",19,0
2020-05-20,"MS","50-59",42,1
2020-05-20,"MS","60-69",128,1
2020-05-20,"MS","70-79",160,2
2020-05-20,"MS","80-89",139,6
2020-05-20,"MS","90+",81,0
2020-05-21,"MS","0-19",0,0
2020-05-21,"MS","20-29",1,0
2020-05-21,"MS","30-39",10,0
2020-05-21,"MS","40-49",19,0
2020-05-21,"MS","50-59",44,2
2020-05-21,"MS","60-69",133,5
2020-05-21,"MS","70-79",165,5
2020-05-21,"MS","80-89",142,3
2020-05-21,"MS","90+",82,1
2020-05-22,"MS","0-19",0,0
2020-05-22,"MS","20-29",2,1
2020-05-22,"MS","30-39",10,0
2020-05-22,"MS","40-49",21,2
2020-05-22,"MS","50-59",46,2
2020-05-22,"MS","60-69",134,1
2020-05-22,"MS","70-79",170,5
2020-05-22,"MS","80-89",149,7
2020-05-22,"MS","90+",84,2
2020-05-23,"MS","0-19",0,0
2020-05-23,"MS","20-29",2,0
2020-05-23,"MS","30-39",10,0
2020-05-23,"MS","40-49",21,0
2020-05-23,"MS","50-59",47,1
2020-05-23,"MS","60-69",138,4
2020-05-23,"MS","70-79",172,2
2020-05-23,"MS","80-89",150,1
2020-05-23,"MS","90+",85,1
2020-05-24,"MS","0-19",0,0
2020-05-24,"MS","20-29",2,0
2020-05-24,"MS","30-39",10,0
2020-05-24,"MS","40-49",21,0
2020-05-24,"MS","50-59",48,1
2020-05-24,"MS","60-69",141,3
2020-05-24,"MS","70-79",177,5
2020-05-24,"MS","80-89",151,1
2020-05-24,"MS","90+",85,0
2020-05-25,"MS","0-19",0,0
2020-05-25,"MS","20-29",2,0
2020-05-25,"MS","30-39",10,0
2020-05-25,"MS","40-49",21,0
2020-05-25,"MS","50-59",49,1
2020-05-25,"MS","60-69",144,3
2020-05-25,"MS","70-79",185,8
2020-05-25,"MS","80-89",153,2
2020-05-25,"MS","90+",88,3
2020-05-26,"MS","0-19",0,0
2020-05-26,"MS","20-29",2,0
2020-05-26,"MS","30-39",11,1
2020-05-26,"MS","40-49",22,1
2020-05-26,"MS","50-59",52,3
2020-05-26,"MS","60-69",148,4
2020-05-26,"MS","70-79",189,4
2020-05-26,"MS","80-89",157,4
2020-05-26,"MS","90+",89,1
2020-05-27,"MS","0-19",0,0
