"date","age","cum.deaths","daily.deaths","code"
2020-05-06,"0-9",0,NA,"TX"
2020-05-06,"10-19",2,NA,"TX"
2020-05-06,"20-29",10,NA,"TX"
2020-05-06,"30-39",9,NA,"TX"
2020-05-06,"40-49",20,NA,"TX"
2020-05-06,"50-59",46,NA,"TX"
2020-05-06,"60-64",39,NA,"TX"
2020-05-06,"65-69",56,NA,"TX"
2020-05-06,"70-74",40,NA,"TX"
2020-05-06,"75-79",42,NA,"TX"
2020-05-06,"80+",177,NA,"TX"
2020-05-07,"0-9",0,0,"TX"
2020-05-07,"10-19",2,0,"TX"
2020-05-07,"20-29",10,0,"TX"
2020-05-07,"30-39",9,0,"TX"
2020-05-07,"40-49",20,0,"TX"
2020-05-07,"50-59",46,0,"TX"
2020-05-07,"60-64",40,1,"TX"
2020-05-07,"65-69",57,1,"TX"
2020-05-07,"70-74",41,1,"TX"
2020-05-07,"75-79",42,0,"TX"
2020-05-07,"80+",180,3,"TX"
2020-05-08,"0-9",0,0,"TX"
2020-05-08,"10-19",2,0,"TX"
2020-05-08,"20-29",10,0,"TX"
2020-05-08,"30-39",9,0,"TX"
2020-05-08,"40-49",20,0,"TX"
2020-05-08,"50-59",47,1,"TX"
2020-05-08,"60-64",41,1,"TX"
2020-05-08,"65-69",57,0,"TX"
2020-05-08,"70-74",43,2,"TX"
2020-05-08,"75-79",42,0,"TX"
2020-05-08,"80+",180,0,"TX"
2020-05-09,"0-9",0,0,"TX"
2020-05-09,"10-19",2,0,"TX"
2020-05-09,"20-29",10,0,"TX"
2020-05-09,"30-39",9,0,"TX"
2020-05-09,"40-49",21,1,"TX"
2020-05-09,"50-59",50,3,"TX"
2020-05-09,"60-64",41,0,"TX"
2020-05-09,"65-69",58,1,"TX"
2020-05-09,"70-74",44,1,"TX"
2020-05-09,"75-79",44,2,"TX"
2020-05-09,"80+",189,9,"TX"
2020-05-10,"0-9",0,0,"TX"
2020-05-10,"10-19",2,0,"TX"
2020-05-10,"20-29",10,0,"TX"
2020-05-10,"30-39",9,0,"TX"
2020-05-10,"40-49",21,0,"TX"
2020-05-10,"50-59",50,0,"TX"
2020-05-10,"60-64",41,0,"TX"
2020-05-10,"65-69",58,0,"TX"
2020-05-10,"70-74",44,0,"TX"
2020-05-10,"75-79",44,0,"TX"
2020-05-10,"80+",189,0,"TX"
2020-05-11,"0-9",0,0,"TX"
2020-05-11,"10-19",2,0,"TX"
2020-05-11,"20-29",10,0,"TX"
2020-05-11,"30-39",9,0,"TX"
2020-05-11,"40-49",21,0,"TX"
2020-05-11,"50-59",52,2,"TX"
2020-05-11,"60-64",44,3,"TX"
2020-05-11,"65-69",58,0,"TX"
2020-05-11,"70-74",45,1,"TX"
2020-05-11,"75-79",44,0,"TX"
2020-05-11,"80+",194,5,"TX"
2020-05-12,"0-9",0,0,"TX"
2020-05-12,"10-19",2,0,"TX"
2020-05-12,"20-29",10,0,"TX"
2020-05-12,"30-39",9,0,"TX"
2020-05-12,"40-49",21,0,"TX"
2020-05-12,"50-59",52,0,"TX"
2020-05-12,"60-64",44,0,"TX"
2020-05-12,"65-69",59,1,"TX"
2020-05-12,"70-74",45,0,"TX"
2020-05-12,"75-79",44,0,"TX"
2020-05-12,"80+",194,0,"TX"
